PeakID (cmd=annotatePeaks.pl AkaaF3Ctrl_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF3Ctrl_REP1.mLb.clN_peak_11162	chr3R	18360760	18360967	+	27	NA	promoter-TSS (FBgn0038606)	-promoter-TSS (FBgn0038606)	-120	FBgn0267194	FBgn0267194	FBtr0346328						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10723	chr3R	14464813	14465070	+	27	NA	intron (FBgn0285955, intron 2 of 15)	-intron (FBgn0285955, intron 1 of 14)	16772	FBgn0285955	FBgn0285955	FBtr0112632						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_6151	chr2R	25268054	25268280	+	27	NA	Intergenic	Intergenic	16240	FBgn0050428	FBgn0050428	FBtr0343515						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5454	chr2R	21195871	21196037	+	27	NA	intron (FBgn0034602, intron 1 of 6)	-intron (FBgn0034602, intron 1 of 6)	2383	FBgn0034602	FBgn0034602	FBtr0071583						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_11581	chr3R	21641214	21641546	+	27	NA	intron (FBgn0011766, intron 2 of 7)	-intron (FBgn0011766, intron 2 of 7)	2728	FBgn0267723	FBgn0267723	FBtr0347263						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_840	chr2L	7037955	7038663	+	27	NA	TTS (FBgn0031883)	-TTS (FBgn0031883)	-4050	FBgn0262872	FBgn0262872	FBtr0306233						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_9809	chr3R	6529683	6529838	+	27	NA	TTS (FBgn0053202)	-TTS (FBgn0053202)	2252	FBgn0037449	FBgn0037449	FBtr0081675						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_3129	chr2R	7371987	7372185	+	27	NA	intron (FBgn0033159, intron 2 of 21)	-intron (FBgn0033159, intron 2 of 23)	9813	FBgn0033159	FBgn0033159	FBtr0334801						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13496	chrX	2070000	2070818	+	27	NA	TTS (FBgn0025627)	-TTS (FBgn0025627)	-1301	FBgn0265532	FBgn0265532	FBtr0340111						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_3970	chr2R	11715085	11715214	+	27	NA	intron (FBgn0033649, intron 1 of 4)	-intron (FBgn0033649, intron 1 of 4)	2886	FBgn0033649	FBgn0033649	FBtr0113070						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12093	chr3R	25763593	25763787	+	27	NA	promoter-TSS (FBgn0066101)	-promoter-TSS (FBgn0066101)	-10695	FBgn0066101	FBgn0066101	FBtr0335237						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12236	chr3R	27205382	27205515	+	27	NA	Intergenic	Intergenic	-11181	FBgn0004197	FBgn0004197	FBtr0344121						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12536	chr3R	29997811	29998132	+	27	NA	promoter-TSS (FBgn0039733)	-promoter-TSS (FBgn0039733)	71	FBgn0039733	FBgn0039733	FBtr0085549						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_7043	chr3L	6602753	6603559	+	27	NA	promoter-TSS (FBgn0286051)	-promoter-TSS (FBgn0286051)	210	FBgn0002926	FBgn0002926	FBtr0076984						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14397	chrX	8591250	8592512	+	27	NA	promoter-TSS (FBgn0025864)	-promoter-TSS (FBgn0025864)	-150	FBgn0025864	FBgn0025864	FBtr0343356						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8263	chr3L	16842291	16842706	+	27	NA	exon (FBgn0036666, exon 1 of 7)	-exon (FBgn0036666, exon 1 of 7)	204	FBgn0036666	FBgn0036666	FBtr0075329						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_361	chr2L	2972281	2972878	+	27	NA	promoter-TSS (FBgn0260639)	-promoter-TSS (FBgn0260639)	-71	FBgn0004584	FBgn0004584	FBtr0290241						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8512	chr3L	18821279	18821593	+	27	NA	promoter-TSS (FBgn0036814)	-promoter-TSS (FBgn0036814)	265	FBgn0036815	FBgn0036815	FBtr0075057						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_3533	chr2R	9413365	9413550	+	27	NA	promoter-TSS (FBgn0041087)	-promoter-TSS (FBgn0041087)	6	FBgn0016078	FBgn0016078	FBtr0306111						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12433	chr3R	29138364	29139162	+	27	NA	promoter-TSS (FBgn0039640)	-promoter-TSS (FBgn0039640)	-190	FBgn0039639	FBgn0039639	FBtr0085413						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_11711	chr3R	22698208	22698620	+	27	NA	promoter-TSS (FBgn0039006)	-promoter-TSS (FBgn0039006)	95	FBgn0039006	FBgn0039006	FBtr0084304						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_1288	chr2L	10737289	10737692	+	27	NA	promoter-TSS (FBgn0032294)	-promoter-TSS (FBgn0032294)	145	FBgn0032295	FBgn0032295	FBtr0080113						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5077	chr2R	18770883	18771576	+	27	NA	promoter-TSS (FBgn0034389)	-promoter-TSS (FBgn0034389)	1098	FBgn0050229	FBgn0050229	FBtr0086611						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_11717	chr3R	22740797	22741174	+	27	NA	promoter-TSS (FBgn0039017)	-promoter-TSS (FBgn0039017)	106	FBgn0039016	FBgn0039016	FBtr0084324						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_891	chr2L	7493580	7493724	+	27	NA	intron (FBgn0260486, intron 1 of 13)	-intron (FBgn0260486, intron 1 of 13)	2655	FBgn0260486	FBgn0260486	FBtr0332201						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5258	chr2R	19967998	19969703	+	27	NA	Intergenic	Intergenic	-10392	FBgn0034479	FBgn0034479	FBtr0305677						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_6918	chr3L	5342019	5342378	+	27	NA	TTS (FBgn0011986)	-TTS (FBgn0011986)	114	FBgn0011986	FBgn0011986	FBtr0077142						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_6026	chr2R	24560660	24561709	+	27	NA	promoter-TSS (FBgn0035024)	-promoter-TSS (FBgn0035024)	-131	FBgn0016687	FBgn0016687	FBtr0072343						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13750	chrX	3763179	3763436	+	27	NA	intron (FBgn0283657, intron 2 of 8)	-intron (FBgn0283657, intron 3 of 9)	-26735	FBgn0029676	FBgn0029676	FBtr0333764						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15514	chrX	17486617	17486924	+	27	NA	intron (FBgn0263706, intron 4 of 8)	-intron (FBgn0263706, intron 4 of 8)	-9899	FBgn0265903	FBgn0265903	FBtr0342804						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2967	chr2R	6673883	6674083	+	27	NA	promoter-TSS (FBgn0033087)	-promoter-TSS (FBgn0033087)	379	FBgn0033088	FBgn0033088	FBtr0086119						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_1919	chr2L	18080207	18080612	+	27	NA	TTS (FBgn0000120)	-TTS (FBgn0000120)	-1219	FBgn0002939	FBgn0002939	FBtr0081031						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12043	chr3R	25358853	25359463	+	27	NA	exon (FBgn0039331, exon 2 of 2)	-exon (FBgn0039331, exon 2 of 2)	873	FBgn0039331	FBgn0039331	FBtr0273265						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2861	chr2R	6092531	6093694	+	27	NA	exon (FBgn0000546, exon 7 of 7)	-exon (FBgn0000546, exon 7 of 7)	-7487	FBgn0033062	FBgn0033062	FBtr0310667						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_7711	chr3L	12082517	12082667	+	27	NA	promoter-TSS (FBgn0284221)	-promoter-TSS (FBgn0284221)	-762	FBgn0284221	FBgn0284221	FBtr0300339						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14265	chrX	7651855	7652217	+	27	NA	intron (FBgn0004198, intron 2 of 6)	-intron (FBgn0004198, intron 2 of 6)	27585	FBgn0267227	FBgn0267227	FBtr0346400						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_6966	chr3L	5897035	5897460	+	27	NA	promoter-TSS (FBgn0035645)	-promoter-TSS (FBgn0035645)	188	FBgn0035644	FBgn0035644	FBtr0077081						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_7859	chr3L	13442566	13442811	+	27	NA	promoter-TSS (FBgn0036365)	-promoter-TSS (FBgn0036365)	94	FBgn0036365	FBgn0036365	FBtr0331534						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14501	chrX	9498371	9498500	+	27	NA	intron (FBgn0261260, intron 1 of 14)	-intron (FBgn0261260, intron 1 of 14)	-2246	FBgn0261260	FBgn0261260	FBtr0302153						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5059	chr2R	18627848	18628107	+	27	NA	promoter-TSS (FBgn0000566)	-promoter-TSS (FBgn0000566)	59	FBgn0000566	FBgn0000566	FBtr0345422						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_9851	chr3R	6861712	6861944	+	27	NA	Intergenic	Intergenic	-2496	FBgn0001077	FBgn0001077	FBtr0081625						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_7465	chr3L	9888445	9889475	+	27	NA	promoter-TSS (FBgn0011836)	-promoter-TSS (FBgn0011836)	-144	FBgn0025866	FBgn0025866	FBtr0076343						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_9763	chr3R	6263078	6263220	+	27	NA	promoter-TSS (FBgn0286976)	-promoter-TSS (FBgn0286976)	-809	FBgn0286976	FBgn0286976	FBtr0475271						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8888	chr3L	21537043	21537300	+	27	NA	TTS (FBgn0053289)	-TTS (FBgn0053289)	105	FBgn0015283	FBgn0015283	FBtr0333453						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10734	chr3R	14577024	14577305	+	27	NA	promoter-TSS (FBgn0020299)	-promoter-TSS (FBgn0020299)	-553	FBgn0264903	FBgn0264903	FBtr0334958						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_3137	chr2R	7414043	7414273	+	27	NA	Intergenic	Intergenic	-4773	FBgn0033167	FBgn0033167	FBtr0332995						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_205	chr2L	1472105	1472392	+	27	NA	Intergenic	Intergenic	-20047	FBgn0051928	FBgn0051928	FBtr0334817						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15649	chrX	18520518	18520802	+	27	NA	TTS (FBgn0027087)	-TTS (FBgn0027087)	1785	FBgn0030936	FBgn0030936	FBtr0074620						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14867	chrX	12595421	12596818	+	27	NA	promoter-TSS (FBgn0030403)	-promoter-TSS (FBgn0030403)	72	FBgn0052654	FBgn0052654	FBtr0310304						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_6415	chr3L	1489586	1489701	+	27	NA	promoter-TSS (FBgn0020248)	-promoter-TSS (FBgn0020248)	737	FBgn0086670	FBgn0086670	FBtr0091635						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12199	chr3R	26906017	26906362	+	27	NA	intron (FBgn0004359, intron 2 of 2)	-intron (FBgn0004359, intron 2 of 2)	6697	FBgn0004510	FBgn0004510	FBtr0330167						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_4778	chr2R	16691588	16691830	+	27	NA	promoter-TSS (FBgn0013763)	-promoter-TSS (FBgn0013763)	687	FBgn0013763	FBgn0013763	FBtr0340066						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13348	chrX	1246592	1247253	+	27	NA	exon (FBgn0028550, exon 5 of 5)	-exon (FBgn0028550, exon 5 of 5)	-7038	FBgn0026876	FBgn0026876	FBtr0070245						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15005	chrX	13696437	13697037	+	27	NA	promoter-TSS (FBgn0265726)	-promoter-TSS (FBgn0265726)	4445	FBgn0265726	FBgn0265726	FBtr0340680						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_9861	chr3R	6949780	6952098	+	27	NA	intron (FBgn0260642, intron 2 of 6)	-intron (FBgn0260642, intron 2 of 6)	7431	FBgn0287588	FBgn0287588	FBtr0479860						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_11273	chr3R	19220043	19220240	+	27	NA	intron (FBgn0267975, intron 2 of 8)	-intron (FBgn0267975, intron 2 of 8)	6417	FBgn0267975	FBgn0267975	FBtr0310064						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_1122	chr2L	9431018	9431781	+	27	NA	promoter-TSS (FBgn0011232)	-promoter-TSS (FBgn0011232)	-6	FBgn0011232	FBgn0011232	FBtr0079809						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15455	chrX	17087447	17087603	+	27	NA	exon (FBgn0030815, exon 1 of 6)	-exon (FBgn0030815, exon 1 of 6)	150	FBgn0030815	FBgn0030815	FBtr0074411						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_4877	chr2R	17406183	17407455	+	27	NA	intron (FBgn0034210, intron 1 of 2)	-intron (FBgn0034210, intron 2 of 3)	331	FBgn0034210	FBgn0034210	FBtr0086964						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8651	chr3L	19929950	19930219	+	27	NA	intron (FBgn0036921, intron 1 of 4)	-intron (FBgn0036921, intron 1 of 4)	1341	FBgn0036921	FBgn0036921	FBtr0331800						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_4647	chr2R	15888580	15889422	+	27	NA	intron (FBgn0264089, intron 2 of 20)	-intron (FBgn0264089, intron 2 of 19)	-5846	FBgn0287602	FBgn0287602	FBtr0479949						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_402	chr2L	3319821	3320010	+	27	NA	promoter-TSS (FBgn0031520)	-promoter-TSS (FBgn0031520)	-43	FBgn0031519	FBgn0031519	FBtr0331372						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12269	chr3R	27554867	27554986	+	27	NA	intron (FBgn0004387, intron 2 of 10)	-intron (FBgn0004387, intron 2 of 11)	4219	FBgn0004387	FBgn0004387	FBtr0304671						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_11547	chr3R	21408523	21408644	+	27	NA	promoter-TSS (FBgn0051438)	-promoter-TSS (FBgn0051438)	-540	FBgn0051438	FBgn0051438	FBtr0084090						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_1380	chr2L	11701254	11701868	+	27	NA	Intergenic	Intergenic	6757	FBgn0032372	FBgn0032372	FBtr0080254						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12321	chr3R	28328440	28328650	+	27	NA	promoter-TSS (FBgn0261618)	-promoter-TSS (FBgn0261618)	6996	FBgn0261618	FBgn0261618	FBtr0301180						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_50	chr2L	310048	310221	+	27	NA	promoter-TSS (FBgn0004611)	-promoter-TSS (FBgn0004611)	-66	FBgn0004611	FBgn0004611	FBtr0078049						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_4832	chr2R	17102735	17103087	+	27	NA	promoter-TSS (FBgn0287631)	-promoter-TSS (FBgn0287631)	-1410	FBgn0287632	FBgn0287632	FBtr0480000						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_1091	chr2L	9129475	9129712	+	27	NA	intron (FBgn0052982, intron 2 of 6)	-intron (FBgn0052982, intron 2 of 8)	3856	FBgn0052982	FBgn0052982	FBtr0330218						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2455	chr2L	22069808	22070240	+	27	NA	Intergenic	Intergenic	-1120	FBgn0051702	FBgn0051702	FBtr0085934						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_4381	chr2R	14185068	14187282	+	27	NA	exon (FBgn0050069, exon 1 of 5)	-exon (FBgn0050069, exon 1 of 5)	971	FBgn0050069	FBgn0050069	FBtr0087530						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12786	chr3R	31745854	31746037	+	27	NA	promoter-TSS (FBgn0000150)	-promoter-TSS (FBgn0000150)	-17	FBgn0000150	FBgn0000150	FBtr0346150						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8393	chr3L	17898727	17898870	+	27	NA	TTS (FBgn0036770)	-TTS (FBgn0036770)	-2936	FBgn0036769	FBgn0036769	FBtr0075155						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_3796	chr2R	10810822	10811066	+	27	NA	promoter-TSS (FBgn0033549)	-promoter-TSS (FBgn0033549)	-8	FBgn0033548	FBgn0033548	FBtr0088252						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_6192	chr3L	212298	213105	+	27	NA	promoter-TSS (FBgn0035111)	-promoter-TSS (FBgn0035111)	-8	FBgn0035111	FBgn0035111	FBtr0072487						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_6757	chr3L	3909137	3909685	+	27	NA	TTS (FBgn0004910)	-TTS (FBgn0004910)	181	FBgn0035473	FBgn0035473	FBtr0073175						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10884	chr3R	15802579	15803071	+	27	NA	TTS (FBgn0262527)	-TTS (FBgn0262527)	550	FBgn0038365	FBgn0038365	FBtr0307203						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_7978	chr3L	14616098	14616636	+	27	NA	intron (FBgn0003388, intron 1 of 6)	-intron (FBgn0003388, intron 1 of 6)	1909	FBgn0003388	FBgn0003388	FBtr0333031						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13115	chrX	149807	150081	+	27	NA	intron (FBgn0284435, intron 2 of 7)	-intron (FBgn0284435, intron 1 of 6)	-1518	FBgn0025835	FBgn0025835	FBtr0340051						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2255	chr2L	20829556	20830478	+	27	NA	exon (FBgn0051673, exon 1 of 4)	-exon (FBgn0051673, exon 1 of 4)	408	FBgn0051673	FBgn0051673	FBtr0339562						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15735	chrX	19080705	19080942	+	27	NA	promoter-TSS (FBgn0030981)	-promoter-TSS (FBgn0030981)	-842	FBgn0030981	FBgn0030981	FBtr0074665						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8068	chr3L	15294252	15294469	+	27	NA	Intergenic	Intergenic	-4598	FBgn0036491	FBgn0036491	FBtr0113172						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_11757	chr3R	23121074	23121640	+	27	NA	exon (FBgn0039056, exon 6 of 10)	-exon (FBgn0039056, exon 6 of 10)	145	FBgn0039056	FBgn0039056	FBtr0084369						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_3579	chr2R	9610210	9610462	+	27	NA	promoter-TSS (FBgn0033437)	-promoter-TSS (FBgn0033437)	-46	FBgn0033437	FBgn0033437	FBtr0088502						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_4817	chr2R	17005147	17005507	+	27	NA	promoter-TSS (FBgn0034179)	-promoter-TSS (FBgn0034179)	-124	FBgn0034179	FBgn0034179	FBtr0306574						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_7254	chr3L	8340354	8340753	+	27	NA	promoter-TSS (FBgn0035877)	-promoter-TSS (FBgn0035877)	-232	FBgn0035877	FBgn0035877	FBtr0076604						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8217	chr3L	16494528	16495465	+	27	NA	exon (FBgn0260388, exon 1 of 5)	-exon (FBgn0260388, exon 1 of 5)	272	FBgn0260388	FBgn0260388	FBtr0300656						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5099	chr2R	18892179	18892800	+	27	NA	intron (FBgn0034408, intron 2 of 6)	-intron (FBgn0034408, intron 2 of 7)	-6940	FBgn0086022	FBgn0086022	FBtr0114298						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_6198	chr3L	262756	262963	+	27	NA	promoter-TSS (FBgn0083014)	-promoter-TSS (FBgn0083014)	-906	FBgn0083014	FBgn0083014	FBtr0113599						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_3216	chr2R	7792959	7793804	+	27	NA	promoter-TSS (FBgn0002891)	-promoter-TSS (FBgn0002891)	-151	FBgn0001091	FBgn0001091	FBtr0088903						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_4911	chr2R	17633678	17634174	+	27	NA	promoter-TSS (FBgn0004400)	-promoter-TSS (FBgn0004400)	241	FBgn0034255	FBgn0034255	FBtr0086896						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_264	chr2L	1989451	1989963	+	27	NA	TTS (FBgn0031381)	-TTS (FBgn0031381)	257	FBgn0262148	FBgn0262148	FBtr0304139						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5913	chr2R	23864744	23865618	+	27	NA	promoter-TSS (FBgn0034919)	-promoter-TSS (FBgn0034919)	-233	FBgn0034919	FBgn0034919	FBtr0072128						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2280	chr2L	20971630	20972802	+	27	NA	intron (FBgn0250867, intron 4 of 5)	-intron (FBgn0250867, intron 1 of 1)	-24046	FBgn0265817	FBgn0265817	FBtr0342649						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8048	chr3L	15158623	15159110	+	27	NA	promoter-TSS (FBgn0036487)	-promoter-TSS (FBgn0036487)	-234	FBgn0036487	FBgn0036487	FBtr0075642						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5467	chr2R	21293619	21293796	+	27	NA	promoter-TSS (FBgn0016726)	-promoter-TSS (FBgn0016726)	-61	FBgn0050390	FBgn0050390	FBtr0342888						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8166	chr3L	16158547	16158685	+	27	NA	intron (FBgn0036576, intron 1 of 4)	-intron (FBgn0036576, intron 1 of 4)	11490	FBgn0053796	FBgn0053796	FBtr0091800						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_624	chr2L	5292247	5292407	+	26	NA	intron (FBgn0016076, intron 1 of 2)	-intron (FBgn0016076, intron 1 of 2)	-3660	FBgn0265956	FBgn0265956	FBtr0342938						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_7299	chr3L	8692527	8692788	+	26	NA	promoter-TSS (FBgn0265719)	-promoter-TSS (FBgn0265719)	-46	FBgn0265719	FBgn0265719	FBtr0340661						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2600	chr2R	2849210	2849707	+	26	NA	Intergenic	Intergenic	-2797	FBgn0085638	FBgn0085638	FBtr0301792						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_7968	chr3L	14536183	14536386	+	26	NA	promoter-TSS (FBgn0087007)	-promoter-TSS (FBgn0087007)	-8	FBgn0087007	FBgn0087007	FBtr0273422						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_969	chr2L	8088292	8088411	+	26	NA	promoter-TSS (FBgn0261822)	-promoter-TSS (FBgn0261822)	47	FBgn0261822	FBgn0261822	FBtr0079574						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8086	chr3L	15524097	15524205	+	26	NA	promoter-TSS (FBgn0036505)	-promoter-TSS (FBgn0036505)	-14	FBgn0036505	FBgn0036505	FBtr0075600						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_3538	chr2R	9431392	9431686	+	26	NA	intron (FBgn0017558, intron 1 of 5)	-intron (FBgn0017558, intron 1 of 4)	5100	FBgn0017558	FBgn0017558	FBtr0112892						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_4269	chr2R	13506381	13507540	+	26	NA	promoter-TSS (FBgn0024556)	-promoter-TSS (FBgn0024556)	-597	FBgn0024556	FBgn0024556	FBtr0301389						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13242	chrX	778800	779256	+	26	NA	intron (FBgn0027343, intron 1 of 1)	-intron (FBgn0027343, intron 1 of 1)	-5718	FBgn0086368	FBgn0086368	FBtr0335403						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8522	chr3L	18892010	18892188	+	26	NA	promoter-TSS (FBgn0036822)	-promoter-TSS (FBgn0036822)	-284	FBgn0036822	FBgn0036822	FBtr0075065						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12196	chr3R	26875304	26875789	+	26	NA	promoter-TSS (FBgn0002838)	-promoter-TSS (FBgn0002838)	196	FBgn0004903	FBgn0004903	FBtr0100340						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13183	chrX	476001	476601	+	26	NA	promoter-TSS (FBgn0029522)	-promoter-TSS (FBgn0029522)	278	FBgn0266572	FBgn0266572	FBtr0339443						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15474	chrX	17185548	17186649	+	26	NA	intron (FBgn0000163, intron 2 of 8)	-intron (FBgn0000163, intron 1 of 7)	-2856	FBgn0264818	FBgn0264818	FBtr0334466						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_1641	chr2L	14451178	14452141	+	26	NA	promoter-TSS (FBgn0028844)	-promoter-TSS (FBgn0028844)	-737	FBgn0028844	FBgn0028844	FBtr0300837						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5330	chr2R	20308365	20308850	+	26	NA	promoter-TSS (FBgn0034500)	-promoter-TSS (FBgn0034500)	64	FBgn0034500	FBgn0034500	FBtr0344185						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_16120	chrX	22742587	22742742	+	26	NA	intron (FBgn0266348, intron 3 of 3)	-intron (FBgn0266348, intron 3 of 3)	23999	FBgn0264940	FBgn0264940	FBtr0335051						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12472	chr3R	29490610	29491161	+	26	NA	TTS (FBgn0039665)	-TTS (FBgn0039665)	265	FBgn0040623	FBgn0040623	FBtr0085435						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_7274	chr3L	8518821	8518994	+	26	NA	promoter-TSS (FBgn0035904)	-promoter-TSS (FBgn0035904)	22	FBgn0035904	FBgn0035904	FBtr0076622						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10925	chr3R	16105917	16106346	+	26	NA	TTS (FBgn0010379)	-TTS (FBgn0010379)	6903	FBgn0010379	FBgn0010379	FBtr0344717						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10166	chr3R	9266859	9267228	+	26	NA	promoter-TSS (FBgn0285911)	-promoter-TSS (FBgn0285911)	24	FBgn0285911	FBgn0285911	FBtr0081979						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15416	chrX	16764330	16764460	+	26	NA	intron (FBgn0001250, intron 5 of 11)	-intron (FBgn0001250, intron 5 of 11)	16679	FBgn0001250	FBgn0001250	FBtr0301352						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_7865	chr3L	13486013	13486285	+	26	NA	promoter-TSS (FBgn0036373)	-promoter-TSS (FBgn0036373)	131	FBgn0036372	FBgn0036372	FBtr0075819						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_7162	chr3L	7650343	7650488	+	26	NA	promoter-TSS (FBgn0052373)	-promoter-TSS (FBgn0052373)	-765	FBgn0035806	FBgn0035806	FBtr0076807						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_3725	chr2R	10468001	10469019	+	26	NA	promoter-TSS (FBgn0033527)	-promoter-TSS (FBgn0033527)	30	FBgn0033526	FBgn0033526	FBtr0088310						NA
