PeakID (cmd=annotatePeaks.pl ManzF3Ctrl_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF3Ctrl_REP3.mLb.clN_peak_7717	chr2R	22131586	22131987	+	15	NA	promoter-TSS (FBgn0085234)	-promoter-TSS (FBgn0085234)	-487	FBgn0085234	FBgn0085234	FBtr0112398						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18207	chrX	1253213	1253396	+	15	NA	intron (FBgn0028550, intron 1 of 3)	-intron (FBgn0028550, intron 2 of 4)	-13420	FBgn0026876	FBgn0026876	FBtr0070245						NA
ManzF3Ctrl_REP3.mLb.clN_peak_5117	chr2R	10748705	10748865	+	15	NA	intron (FBgn0053144, intron 5 of 8)	-intron (FBgn0053144, intron 4 of 7)	-8956	FBgn0024956	FBgn0024956	FBtr0088255						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18835	chrX	4262506	4262664	+	15	NA	Intergenic	Intergenic	-3512	FBgn0029701	FBgn0029701	FBtr0070646						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3331	chr2L	21776062	21776619	+	15	NA	intron (FBgn0051612, intron 1 of 3)	-intron (FBgn0051612, intron 1 of 3)	7725	FBgn0032964	FBgn0032964	FBtr0085909						NA
ManzF3Ctrl_REP3.mLb.clN_peak_5187	chr2R	11036735	11036866	+	15	NA	intron (FBgn0040765, intron 2 of 4)	-intron (FBgn0040765, intron 2 of 4)	-48786	FBgn0262817	FBgn0262817	FBtr0306049						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13400	chr3R	7681518	7681651	+	15	NA	intron (FBgn0051146, intron 8 of 11)	-intron (FBgn0051146, intron 8 of 11)	23337	FBgn0051146	FBgn0051146	FBtr0305969						NA
ManzF3Ctrl_REP3.mLb.clN_peak_871	chr2L	5525878	5526169	+	15	NA	promoter-TSS (FBgn0051648)	-promoter-TSS (FBgn0051648)	118	FBgn0051989	FBgn0051989	FBtr0079097						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13092	chr3R	6031635	6032214	+	15	NA	Intergenic	Intergenic	4157	FBgn0037397	FBgn0037397	FBtr0307114						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12422	chr3L	22846355	22847069	+	15	NA	Intergenic	Intergenic	1084	FBgn0052460	FBgn0052460	FBtr0078580						NA
ManzF3Ctrl_REP3.mLb.clN_peak_8812	chr3L	1593771	1594817	+	15	NA	exon (FBgn0035237, exon 2 of 5)	-exon (FBgn0035237, exon 2 of 5)	7600	FBgn0035237	FBgn0035237	FBtr0347066						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21740	chrX	19435726	19435973	+	15	NA	intron (FBgn0031016, intron 3 of 4)	-intron (FBgn0031016, intron 3 of 5)	-39214	FBgn0031018	FBgn0031018	FBtr0074710						NA
ManzF3Ctrl_REP3.mLb.clN_peak_10867	chr3L	14080129	14082702	+	15	NA	exon (FBgn0285896, exon 3 of 4)	-exon (FBgn0285896, exon 3 of 4)	-2200	FBgn0036410	FBgn0036410	FBtr0347505						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14451	chr3R	13700275	13700379	+	15	NA	promoter-TSS (FBgn0002937)	-promoter-TSS (FBgn0002937)	-238	FBgn0002937	FBgn0002937	FBtr0082820						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18782	chrX	4033987	4034679	+	15	NA	Intergenic	Intergenic	14871	FBgn0267038	FBgn0267038	FBtr0346012						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21850	chrX	20028020	20028691	+	15	NA	exon (FBgn0053517, exon 3 of 9)	-exon (FBgn0053517, exon 3 of 9)	3256	FBgn0052826	FBgn0052826	FBtr0070001						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15927	chr3R	22098599	22098957	+	15	NA	Intergenic	Intergenic	-4636	FBgn0038931	FBgn0038931	FBtr0084181						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15393	chr3R	19269685	19270207	+	15	NA	Intergenic	Intergenic	9782	FBgn0265062	FBgn0265062	FBtr0344589						NA
ManzF3Ctrl_REP3.mLb.clN_peak_6226	chr2R	15148748	15149038	+	15	NA	exon (FBgn0033994, exon 4 of 5)	-exon (FBgn0033994, exon 4 of 5)	1033	FBgn0033994	FBgn0033994	FBtr0087417						NA
ManzF3Ctrl_REP3.mLb.clN_peak_2791	chr2L	18862828	18863407	+	15	NA	intron (FBgn0003896, intron 4 of 8)	-intron (FBgn0003896, intron 4 of 8)	-3869	FBgn0032721	FBgn0032721	FBtr0347402						NA
ManzF3Ctrl_REP3.mLb.clN_peak_19276	chrX	6438274	6438388	+	15	NA	intron (FBgn0259242, intron 8 of 8)	-intron (FBgn0259242, intron 8 of 8)	-18897	FBgn0053668	FBgn0053668	FBtr0302418						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18724	chrX	3797658	3798575	+	15	NA	TTS (FBgn0021738)	-TTS (FBgn0021738)	912	FBgn0053221	FBgn0053221	FBtr0305348						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15236	chr3R	18287709	18288160	+	15	NA	TTS (FBgn0010877)	-TTS (FBgn0010877)	843	FBgn0038598	FBgn0038598	FBtr0083597						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7301	chr2R	20129128	20129317	+	15	NA	Intergenic	Intergenic	7940	FBgn0265845	FBgn0265845	FBtr0342689						NA
ManzF3Ctrl_REP3.mLb.clN_peak_17219	chr3R	29792646	29792887	+	15	NA	exon (FBgn0001297, exon 3 of 3)	-exon (FBgn0001297, exon 3 of 3)	-1831	FBgn0262112	FBgn0262112	FBtr0085481						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16248	chr3R	23862264	23862516	+	15	NA	intron (FBgn0025574, intron 5 of 9)	-intron (FBgn0025574, intron 5 of 9)	-2760	FBgn0004185	FBgn0004185	FBtr0084528						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16911	chr3R	27851386	27851498	+	15	NA	intron (FBgn0085382, intron 2 of 12)	-intron (FBgn0085382, intron 2 of 11)	5492	FBgn0039551	FBgn0039551	FBtr0085226						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1936	chr2L	11742292	11742793	+	15	NA	exon (FBgn0032373, exon 2 of 4)	-exon (FBgn0032373, exon 2 of 4)	1880	FBgn0264993	FBgn0264993	FBtr0335477						NA
ManzF3Ctrl_REP3.mLb.clN_peak_2534	chr2L	16452644	16452822	+	15	NA	exon (FBgn0020414, exon 4 of 4)	-exon (FBgn0020414, exon 4 of 4)	1673	FBgn0020414	FBgn0020414	FBtr0342945						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14537	chr3R	14125525	14125804	+	15	NA	promoter-TSS (FBgn0262955)	-promoter-TSS (FBgn0262955)	-116	FBgn0010340	FBgn0010340	FBtr0337095						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11378	chr3L	17324113	17324300	+	15	NA	TTS (FBgn0036708)	-TTS (FBgn0036708)	1312	FBgn0036708	FBgn0036708	FBtr0075248						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1357	chr2L	8138898	8139327	+	15	NA	exon (FBgn0031990, exon 2 of 7)	-exon (FBgn0031990, exon 2 of 7)	4935	FBgn0261830	FBgn0261830	FBtr0303390						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12558	chr3L	25809263	25809600	+	15	NA	intron (FBgn0287183, intron 12 of 12)	-intron (FBgn0287183, intron 10 of 10)	-34390	FBgn0266692	FBgn0266692	FBtr0345063						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7862	chr2R	22712198	22712337	+	15	NA	promoter-TSS (FBgn0050268)	-promoter-TSS (FBgn0050268)	-434	FBgn0050268	FBgn0050268	FBtr0273311						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11851	chr3L	20237260	20237598	+	15	NA	exon (FBgn0036958, exon 4 of 11)	-exon (FBgn0036958, exon 4 of 11)	4089	FBgn0036958	FBgn0036958	FBtr0306328						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1629	chr2L	9727103	9727291	+	15	NA	exon (FBgn0028704, exon 4 of 8)	-exon (FBgn0028704, exon 4 of 8)	-2743	FBgn0032139	FBgn0032139	FBtr0079863						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13065	chr3R	5879630	5879742	+	15	NA	exon (FBgn0083949, exon 12 of 18)	-exon (FBgn0083949, exon 12 of 18)	-11156	FBgn0267399	FBgn0267399	FBtr0346724						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14833	chr3R	15807019	15807310	+	15	NA	intron (FBgn0026616, intron 1 of 4)	-intron (FBgn0026616, intron 1 of 4)	-3669	FBgn0267551	FBgn0267551	FBtr0346928						NA
ManzF3Ctrl_REP3.mLb.clN_peak_313	chr2L	1951255	1952661	+	15	NA	exon (FBgn0031375, exon 2 of 2)	-exon (FBgn0031375, exon 2 of 2)	2595	FBgn0031375	FBgn0031375	FBtr0330200						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12770	chr3R	4622732	4623397	+	15	NA	exon (FBgn0087012, exon 2 of 7)	-exon (FBgn0087012, exon 2 of 7)	10194	FBgn0087012	FBgn0087012	FBtr0339397						NA
ManzF3Ctrl_REP3.mLb.clN_peak_2847	chr2L	19110013	19110190	+	15	NA	promoter-TSS (FBgn0000075)	-promoter-TSS (FBgn0000075)	1316	FBgn0266210	FBgn0266210	FBtr0343847						NA
ManzF3Ctrl_REP3.mLb.clN_peak_6749	chr2R	17499579	17500465	+	15	NA	Intergenic	Intergenic	-2655	FBgn0283508	FBgn0283508	FBtr0305705						NA
ManzF3Ctrl_REP3.mLb.clN_peak_6160	chr2R	14886872	14887024	+	15	NA	promoter-TSS (FBgn0288232)	-promoter-TSS (FBgn0288232)	-1	FBgn0288232	FBgn0288232	FBtr0087456						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13200	chr3R	6457336	6457477	+	15	NA	promoter-TSS (FBgn0037445)	-promoter-TSS (FBgn0037445)	318	FBgn0037446	FBgn0037446	FBtr0330191						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7230	chr2R	19697955	19698378	+	15	NA	TTS (FBgn0046880)	-TTS (FBgn0046880)	443	FBgn0034468	FBgn0034468	FBtr0086476						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13115	chr3R	6138614	6138792	+	15	NA	Intergenic	Intergenic	-10748	FBgn0263498	FBgn0263498	FBtr0309513						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1695	chr2L	10144703	10144848	+	15	NA	promoter-TSS (FBgn0032187)	-promoter-TSS (FBgn0032187)	-1	FBgn0032187	FBgn0032187	FBtr0079944						NA
ManzF3Ctrl_REP3.mLb.clN_peak_9013	chr3L	2682220	2682598	+	15	NA	exon (FBgn0264606, exon 5 of 18)	-exon (FBgn0264606, exon 5 of 18)	20787	FBgn0053234	FBgn0053234	FBtr0345013						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3572	chr2R	2849165	2850150	+	15	NA	Intergenic	Intergenic	-2996	FBgn0085638	FBgn0085638	FBtr0301792						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14683	chr3R	14918548	14919642	+	15	NA	exon (FBgn0038279, exon 1 of 7)	-exon (FBgn0038279, exon 1 of 7)	467	FBgn0038279	FBgn0038279	FBtr0346103						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13097	chr3R	6053263	6053513	+	15	NA	exon (FBgn0266226, exon 1 of 1)	-exon (FBgn0266226, exon 1 of 1)	140	FBgn0266226	FBgn0266226	FBtr0343897						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7842	chr2R	22640817	22641230	+	15	NA	promoter-TSS (FBgn0034750)	-promoter-TSS (FBgn0034750)	396	FBgn0261596	FBgn0261596	FBtr0071935						NA
ManzF3Ctrl_REP3.mLb.clN_peak_2738	chr2L	18615238	18615669	+	15	NA	exon (FBgn0032692, exon 2 of 2)	-exon (FBgn0032692, exon 2 of 2)	653	FBgn0032692	FBgn0032692	FBtr0081078						NA
ManzF3Ctrl_REP3.mLb.clN_peak_10739	chr3L	13081434	13081849	+	15	NA	exon (FBgn0263661, exon 1 of 1)	-exon (FBgn0263661, exon 1 of 1)	1011	FBgn0263661	FBgn0263661	FBtr0310106						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11759	chr3L	19707852	19708307	+	15	NA	promoter-TSS (FBgn0260653)	-promoter-TSS (FBgn0260653)	-379	FBgn0260653	FBgn0260653	FBtr0074953						NA
ManzF3Ctrl_REP3.mLb.clN_peak_6240	chr2R	15214555	15214665	+	15	NA	promoter-TSS (FBgn0033998)	-promoter-TSS (FBgn0033998)	-976	FBgn0033998	FBgn0033998	FBtr0329939						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13091	chr3R	6028025	6028266	+	15	NA	promoter-TSS (FBgn0037396)	-promoter-TSS (FBgn0037396)	378	FBgn0037397	FBgn0037397	FBtr0307114						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12594	chr3L	27164999	27165103	+	15	NA	Intergenic	Intergenic	-4985	FBgn0262789	FBgn0262789	FBtr0305903						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3942	chr2R	6204386	6204685	+	15	NA	exon (FBgn0050431, exon 2 of 2)	-exon (FBgn0050431, exon 2 of 2)	1810	FBgn0050431	FBgn0050431	FBtr0085991						NA
ManzF3Ctrl_REP3.mLb.clN_peak_6405	chr2R	15898007	15898196	+	15	NA	exon (FBgn0287602, exon 2 of 2)	-exon (FBgn0287602, exon 2 of 2)	-1538	FBgn0053463	FBgn0053463	FBtr0479950						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7261	chr2R	19879179	19880621	+	15	NA	exon (FBgn0034477, exon 2 of 2)	-exon (FBgn0034477, exon 2 of 2)	1020	FBgn0034477	FBgn0034477	FBtr0086341						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13045	chr3R	5795562	5795839	+	15	NA	exon (FBgn0037379, exon 3 of 5)	-exon (FBgn0037379, exon 3 of 5)	995	FBgn0037379	FBgn0037379	FBtr0335518						NA
ManzF3Ctrl_REP3.mLb.clN_peak_20312	chrX	11728518	11728714	+	15	NA	exon (FBgn0260812, exon 1 of 2)	-exon (FBgn0260812, exon 1 of 2)	483	FBgn0260812	FBgn0260812	FBtr0301267						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13225	chr3R	6649407	6649720	+	15	NA	exon (FBgn0010355, exon 7 of 14)	-exon (FBgn0010355, exon 7 of 14)	2674	FBgn0010355	FBgn0010355	FBtr0345257						NA
ManzF3Ctrl_REP3.mLb.clN_peak_19074	chrX	5348899	5349103	+	15	NA	intron (FBgn0029761, intron 2 of 14)	-intron (FBgn0029761, intron 2 of 10)	8765	FBgn0029761	FBgn0029761	FBtr0331604						NA
ManzF3Ctrl_REP3.mLb.clN_peak_5956	chr2R	14010378	14010662	+	15	NA	exon (FBgn0002643, exon 3 of 7)	-exon (FBgn0002643, exon 3 of 7)	1321	FBgn0002643	FBgn0002643	FBtr0087598						NA
ManzF3Ctrl_REP3.mLb.clN_peak_391	chr2L	2420892	2422352	+	15	NA	exon (FBgn0031428, exon 1 of 2)	-exon (FBgn0031428, exon 1 of 2)	792	FBgn0031428	FBgn0031428	FBtr0335462						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7111	chr2R	19118197	19118843	+	15	NA	exon (FBgn0004168, exon 9 of 11)	-exon (FBgn0004168, exon 9 of 11)	7749	FBgn0034417	FBgn0034417	FBtr0086593						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1623	chr2L	9690691	9690795	+	15	NA	intron (FBgn0000273, intron 2 of 2)	-intron (FBgn0000273, intron 2 of 2)	8554	FBgn0000273	FBgn0000273	FBtr0079852						NA
ManzF3Ctrl_REP3.mLb.clN_peak_5768	chr2R	13322598	13322710	+	15	NA	Intergenic	Intergenic	22154	FBgn0265104	FBgn0265104	FBtr0346953						NA
ManzF3Ctrl_REP3.mLb.clN_peak_2283	chr2L	14073648	14073791	+	15	NA	intron (FBgn0028875, intron 5 of 13)	-intron (FBgn0028875, intron 5 of 13)	26137	FBgn0260011	FBgn0260011	FBtr0080592						NA
ManzF3Ctrl_REP3.mLb.clN_peak_8363	chr2R	24805912	24806807	+	15	NA	Intergenic	Intergenic	-2966	FBgn0262098	FBgn0262098	FBtr0344579						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3002	chr2L	19898709	19898820	+	15	NA	intron (FBgn0263873, intron 1 of 13)	-intron (FBgn0263873, intron 4 of 15)	-6214	FBgn0032827	FBgn0032827	FBtr0081312						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1334	chr2L	8037169	8037966	+	15	NA	exon (FBgn0044323, exon 5 of 5)	-exon (FBgn0044323, exon 5 of 5)	2221	FBgn0031976	FBgn0031976	FBtr0306002						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11925	chr3L	20594531	20594772	+	15	NA	Intergenic	Intergenic	26008	FBgn0001323	FBgn0001323	FBtr0346815						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11749	chr3L	19674413	19674552	+	15	NA	Intergenic	Intergenic	5639	FBgn0265889	FBgn0265889	FBtr0342760						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15172	chr3R	17886307	17886469	+	15	NA	exon (FBgn0053547, exon 16 of 24)	-exon (FBgn0053547, exon 16 of 24)	-20076	FBgn0038558	FBgn0038558	FBtr0308497						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13399	chr3R	7666936	7667580	+	15	NA	exon (FBgn0051146, exon 4 of 12)	-exon (FBgn0051146, exon 4 of 12)	9011	FBgn0051146	FBgn0051146	FBtr0305969						NA
ManzF3Ctrl_REP3.mLb.clN_peak_20891	chrX	15127824	15128071	+	15	NA	intron (FBgn0260006, intron 1 of 8)	-intron (FBgn0260006, intron 1 of 8)	2194	FBgn0260006	FBgn0260006	FBtr0100009						NA
ManzF3Ctrl_REP3.mLb.clN_peak_4643	chr2R	8965229	8965811	+	15	NA	exon (FBgn0033358, exon 2 of 6)	-exon (FBgn0033358, exon 2 of 6)	2664	FBgn0033358	FBgn0033358	FBtr0088671						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14286	chr3R	12672956	12673218	+	15	NA	exon (FBgn0038073, exon 8 of 8)	-exon (FBgn0038073, exon 8 of 8)	-1521	FBgn0038074	FBgn0038074	FBtr0082651						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12760	chr3R	4504949	4505823	+	15	NA	exon (FBgn0085454, exon 1 of 1)	-exon (FBgn0085454, exon 1 of 1)	979	FBgn0085454	FBgn0085454	FBtr0112726						NA
ManzF3Ctrl_REP3.mLb.clN_peak_19164	chrX	5872327	5873277	+	15	NA	exon (FBgn0029818, exon 2 of 3)	-exon (FBgn0029818, exon 2 of 3)	555	FBgn0029818	FBgn0029818	FBtr0070830						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3962	chr2R	6284493	6284957	+	15	NA	Intergenic	Intergenic	39213	FBgn0286511	FBgn0286511	FBtr0336520						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13677	chr3R	9127432	9127913	+	15	NA	intron (FBgn0003165, intron 1 of 6)	-intron (FBgn0003165, intron 8 of 12)	30278	FBgn0003165	FBgn0003165	FBtr0081991						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18594	chrX	3047428	3048049	+	15	NA	intron (FBgn0028369, intron 6 of 10)	-intron (FBgn0028369, intron 6 of 12)	19744	FBgn0029649	FBgn0029649	FBtr0070561						NA
ManzF3Ctrl_REP3.mLb.clN_peak_5215	chr2R	11115147	11115797	+	15	NA	intron (FBgn0040765, intron 1 of 4)	-intron (FBgn0040765, intron 1 of 4)	906	FBgn0040765	FBgn0040765	FBtr0345675						NA
ManzF3Ctrl_REP3.mLb.clN_peak_5265	chr2R	11331628	11331877	+	15	NA	exon (FBgn0003382, exon 6 of 9)	-exon (FBgn0003382, exon 6 of 9)	-5088	FBgn0043470	FBgn0043470	FBtr0088121						NA
ManzF3Ctrl_REP3.mLb.clN_peak_4647	chr2R	8973748	8974369	+	15	NA	exon (FBgn0286782, exon 2 of 7)	-exon (FBgn0286782, exon 2 of 7)	-5874	FBgn0033358	FBgn0033358	FBtr0088671						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3352	chr2L	21860667	21861402	+	15	NA	intron (FBgn0266222, intron 1 of 3)	-intron (FBgn0266222, intron 1 of 3)	5257	FBgn0266223	FBgn0266223	FBtr0343887						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14848	chr3R	15862406	15862637	+	15	NA	exon (FBgn0051183, exon 6 of 9)	-exon (FBgn0051183, exon 6 of 9)	2325	FBgn0038377	FBgn0038377	FBtr0083186						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12174	chr3L	21758249	21758494	+	15	NA	TTS (FBgn0037131)	-TTS (FBgn0037131)	1214	FBgn0037131	FBgn0037131	FBtr0078435						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15979	chr3R	22327096	22327503	+	15	NA	Intergenic	Intergenic	-2001	FBgn0038941	FBgn0038941	FBtr0084203						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13051	chr3R	5837758	5838096	+	15	NA	exon (FBgn0037386, exon 6 of 6)	-exon (FBgn0037386, exon 6 of 6)	-1749	FBgn0266702	FBgn0266702	FBtr0345152						NA
ManzF3Ctrl_REP3.mLb.clN_peak_9440	chr3L	5179097	5179531	+	15	NA	intron (FBgn0052423, intron 3 of 11)	-intron (FBgn0052423, intron 3 of 10)	5483	FBgn0052423	FBgn0052423	FBtr0308859						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7060	chr2R	18870965	18871672	+	15	NA	Intergenic	Intergenic	-3151	FBgn0262569	FBgn0262569	FBtr0304896						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11894	chr3L	20460927	20461229	+	15	NA	exon (FBgn0036996, exon 1 of 2)	-exon (FBgn0036996, exon 1 of 2)	395	FBgn0036996	FBgn0036996	FBtr0078196						NA
ManzF3Ctrl_REP3.mLb.clN_peak_703	chr2L	4474329	4474916	+	15	NA	exon (FBgn0011603, exon 2 of 10)	-exon (FBgn0011603, exon 2 of 10)	2400	FBgn0011603	FBgn0011603	FBtr0077448						NA
ManzF3Ctrl_REP3.mLb.clN_peak_20159	chrX	10905850	10906836	+	15	NA	exon (FBgn0264502, exon 1 of 8)	-exon (FBgn0264502, exon 1 of 8)	576	FBgn0264502	FBgn0264502	FBtr0332932						NA
ManzF3Ctrl_REP3.mLb.clN_peak_9766	chr3L	7402476	7403231	+	15	NA	exon (FBgn0035781, exon 2 of 3)	-exon (FBgn0035781, exon 2 of 3)	1096	FBgn0035781	FBgn0035781	FBtr0076868						NA
ManzF3Ctrl_REP3.mLb.clN_peak_8881	chr3L	1974192	1974373	+	15	NA	TTS (FBgn0035300)	-TTS (FBgn0035300)	2644	FBgn0035300	FBgn0035300	FBtr0072845						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7534	chr2R	21300085	21300675	+	15	NA	intron (FBgn0261554, intron 2 of 11)	-intron (FBgn0261554, intron 1 of 10)	-1562	FBgn0261554	FBgn0261554	FBtr0479851						NA
ManzF3Ctrl_REP3.mLb.clN_peak_17746	chr4	426901	427245	+	15	NA	promoter-TSS (FBgn0264794)	-promoter-TSS (FBgn0264794)	-258	FBgn0264794	FBgn0264794	FBtr0334481						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13223	chr3R	6642534	6642885	+	15	NA	exon (FBgn0051286, exon 6 of 6)	-exon (FBgn0051286, exon 6 of 6)	1477	FBgn0051286	FBgn0051286	FBtr0081682						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7522	chr2R	21216218	21216695	+	15	NA	intron (FBgn0034605, intron 4 of 5)	-intron (FBgn0034605, intron 4 of 5)	1323	FBgn0034605	FBgn0034605	FBtr0071624						NA
ManzF3Ctrl_REP3.mLb.clN_peak_8381	chr2R	24862197	24862428	+	15	NA	Intergenic	Intergenic	3052	FBgn0266087	FBgn0266087	FBtr0343499						NA
ManzF3Ctrl_REP3.mLb.clN_peak_8145	chr2R	23888355	23888576	+	15	NA	TTS (FBgn0034921)	-TTS (FBgn0034921)	1492	FBgn0034920	FBgn0034920	FBtr0072131						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18941	chrX	4659669	4660503	+	15	NA	exon (FBgn0029720, exon 3 of 3)	-exon (FBgn0029720, exon 3 of 3)	-5589	FBgn0029719	FBgn0029719	FBtr0070689						NA
ManzF3Ctrl_REP3.mLb.clN_peak_17792	chr4	650344	650940	+	15	NA	exon (FBgn0051992, exon 10 of 10)	-exon (FBgn0051992, exon 10 of 10)	-4086	FBgn0039916	FBgn0039916	FBtr0344874						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11757	chr3L	19695130	19695400	+	15	NA	promoter-TSS (FBgn0261341)	-promoter-TSS (FBgn0261341)	-5	FBgn0261341	FBgn0261341	FBtr0345145						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16454	chr3R	24893891	24894047	+	15	NA	promoter-TSS (FBgn0039244)	-promoter-TSS (FBgn0039244)	-773	FBgn0039244	FBgn0039244	FBtr0084712						NA
ManzF3Ctrl_REP3.mLb.clN_peak_20571	chrX	13261003	13261198	+	15	NA	exon (FBgn0000346, exon 4 of 6)	-exon (FBgn0000346, exon 4 of 6)	2079	FBgn0000346	FBgn0000346	FBtr0333329						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21819	chrX	19773802	19774511	+	15	NA	intron (FBgn0259789, intron 2 of 2)	-intron (FBgn0259789, intron 2 of 2)	8987	FBgn0259789	FBgn0259789	FBtr0344733						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14237	chr3R	12354399	12355579	+	15	NA	exon (FBgn0038016, exon 1 of 5)	-exon (FBgn0038016, exon 1 of 5)	1276	FBgn0038016	FBgn0038016	FBtr0082611						NA
ManzF3Ctrl_REP3.mLb.clN_peak_887	chr2L	5597170	5598328	+	15	NA	exon (FBgn0031724, exon 1 of 1)	-exon (FBgn0031724, exon 1 of 1)	916	FBgn0031724	FBgn0031724	FBtr0079109						NA
ManzF3Ctrl_REP3.mLb.clN_peak_22193	chrX	22866536	22867001	+	15	NA	exon (FBgn0259677, exon 2 of 6)	-exon (FBgn0259677, exon 2 of 6)	5390	FBgn0263665	FBgn0263665	FBtr0310113						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12000	chr3L	20999698	21000959	+	15	NA	exon (FBgn0003415, exon 10 of 13)	-exon (FBgn0003415, exon 10 of 13)	-3379	FBgn0267606	FBgn0267606	FBtr0347052						NA
ManzF3Ctrl_REP3.mLb.clN_peak_19684	chrX	8510214	8511002	+	15	NA	exon (FBgn0053181, exon 3 of 10)	-exon (FBgn0053181, exon 3 of 10)	-6765	FBgn0264975	FBgn0264975	FBtr0301763						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12018	chr3L	21068862	21069242	+	15	NA	exon (FBgn0026179, exon 2 of 6)	-exon (FBgn0026179, exon 2 of 6)	3200	FBgn0262482	FBgn0262482	FBtr0304821						NA
ManzF3Ctrl_REP3.mLb.clN_peak_6876	chr2R	18056402	18056601	+	15	NA	exon (FBgn0034296, exon 2 of 2)	-exon (FBgn0034296, exon 2 of 2)	564	FBgn0034296	FBgn0034296	FBtr0086807						NA
