PeakID (cmd=annotatePeaks.pl AkaaF3Ctrl_REP2.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF3Ctrl_REP2.mLb.clN_peak_3551	chr2R	7767617	7769455	+	23	NA	intron (FBgn0286778, intron 2 of 2)	-intron (FBgn0286778, intron 2 of 2)	-9659	FBgn0286778	FBgn0286778	FBtr0474228						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12880	chr3R	21190759	21191105	+	23	NA	intron (FBgn0264357, intron 1 of 8)	-intron (FBgn0264357, intron 7 of 12)	-22727	FBgn0260004	FBgn0260004	FBtr0333928						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15697	chrX	6090883	6091530	+	23	NA	promoter-TSS (FBgn0029843)	-promoter-TSS (FBgn0029843)	1	FBgn0029843	FBgn0029843	FBtr0343930						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12324	chr3R	17391359	17391832	+	23	NA	promoter-TSS (FBgn0028992)	-promoter-TSS (FBgn0028992)	1	FBgn0028992	FBgn0028992	FBtr0083436						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_18011	chrX	22680969	22681291	+	23	NA	intron (FBgn0266348, intron 1 of 3)	-intron (FBgn0266348, intron 1 of 3)	23806	FBgn0266348	FBgn0266348	FBtr0344073						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8414	chr3L	10585078	10585323	+	23	NA	exon (FBgn0052062, exon 9 of 15)	-exon (FBgn0052062, exon 9 of 15)	19309	FBgn0267932	FBgn0267932	FBtr0347507						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16114	chrX	9041675	9041801	+	23	NA	promoter-TSS (FBgn0259734)	-promoter-TSS (FBgn0259734)	7253	FBgn0264384	FBgn0264384	FBtr0332281						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11855	chr3R	13730035	13730327	+	23	NA	intron (FBgn0085412, intron 2 of 12)	-intron (FBgn0085412, intron 2 of 12)	-5288	FBgn0085412	FBgn0085412	FBtr0112624						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14888	chrX	1254544	1255030	+	23	NA	intron (FBgn0028550, intron 1 of 3)	-intron (FBgn0028550, intron 2 of 4)	-14903	FBgn0026876	FBgn0026876	FBtr0070245						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6379	chr2R	22397354	22397866	+	23	NA	intron (FBgn0034724, intron 1 of 2)	-intron (FBgn0034724, intron 1 of 2)	4449	FBgn0034724	FBgn0034724	FBtr0339539						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7071	chr3L	777305	777878	+	23	NA	Intergenic	Intergenic	7228	FBgn0052481	FBgn0052481	FBtr0072580						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16000	chrX	8202307	8202758	+	23	NA	intron (FBgn0261873, intron 1 of 11)	-intron (FBgn0261873, intron 1 of 12)	23983	FBgn0261873	FBgn0261873	FBtr0340142						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10092	chr3L	22191456	22191637	+	23	NA	intron (FBgn0037153, intron 2 of 10)	-intron (FBgn0037153, intron 2 of 10)	-6237	FBgn0267634	FBgn0267634	FBtr0347087						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12363	chr3R	17680467	17680789	+	23	NA	promoter-TSS (FBgn0038535)	-promoter-TSS (FBgn0038535)	1887	FBgn0038535	FBgn0038535	FBtr0089417						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4719	chr2R	13333523	13333763	+	23	NA	intron (FBgn0265104, intron 2 of 2)	-intron (FBgn0265104, intron 1 of 1)	11165	FBgn0265104	FBgn0265104	FBtr0346953						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7216	chr3L	1634355	1634554	+	23	NA	intron (FBgn0013342, intron 6 of 8)	-intron (FBgn0013342, intron 5 of 5)	3158	FBgn0013342	FBgn0013342	FBtr0306578						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16299	chrX	10231498	10232179	+	23	NA	exon (FBgn0030187, exon 2 of 2)	-exon (FBgn0030187, exon 2 of 2)	1103	FBgn0030187	FBgn0030187	FBtr0346336						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2889	chr2R	2554744	2555332	+	23	NA	intron (FBgn0058263, intron 1 of 5)	-intron (FBgn0058263, intron 1 of 4)	10347	FBgn0058263	FBgn0058263	FBtr0334936						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1391	chr2L	10339411	10339518	+	23	NA	promoter-TSS (FBgn0019932)	-promoter-TSS (FBgn0019932)	7	FBgn0019932	FBgn0019932	FBtr0079994						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2691	chr2L	21757989	21758560	+	23	NA	promoter-TSS (FBgn0086779)	-promoter-TSS (FBgn0086779)	264	FBgn0032961	FBgn0032961	FBtr0085903						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7356	chr3L	2516892	2517035	+	23	NA	promoter-TSS (FBgn0266680)	-promoter-TSS (FBgn0266680)	-198	FBgn0266680	FBgn0266680	FBtr0345045						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6913	chr2R	25215151	25215454	+	23	NA	intron (FBgn0035094, intron 2 of 8)	-intron (FBgn0035094, intron 2 of 8)	-11309	FBgn0001325	FBgn0001325	FBtr0333162						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4229	chr2R	10913308	10913521	+	23	NA	Intergenic	Intergenic	3491	FBgn0033573	FBgn0033573	FBtr0088200						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1498	chr2L	11178966	11179478	+	23	NA	exon (FBgn0032354, exon 1 of 1)	-exon (FBgn0032354, exon 1 of 1)	190	FBgn0032354	FBgn0032354	FBtr0080202						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_264	chr2L	1742303	1742447	+	23	NA	intron (FBgn0264494, intron 3 of 11)	-intron (FBgn0264494, intron 3 of 11)	4908	FBgn0264494	FBgn0264494	FBtr0077886						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9096	chr3L	15928910	15929088	+	23	NA	intron (FBgn0000489, intron 2 of 7)	-intron (FBgn0000489, intron 3 of 8)	-4138	FBgn0036544	FBgn0036544	FBtr0334071						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12296	chr3R	17093256	17093586	+	23	NA	exon (FBgn0014141, exon 15 of 16)	-exon (FBgn0014141, exon 15 of 16)	5141	FBgn0038478	FBgn0038478	FBtr0083400						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7132	chr3L	1164776	1165038	+	23	NA	intron (FBgn0025525, intron 2 of 4)	-intron (FBgn0025525, intron 2 of 4)	12369	FBgn0025525	FBgn0025525	FBtr0333271						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12850	chr3R	20989674	20990598	+	23	NA	promoter-TSS (FBgn0013995)	-promoter-TSS (FBgn0013995)	770	FBgn0013995	FBgn0013995	FBtr0344316						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6324	chr2R	22116269	22116605	+	23	NA	promoter-TSS (FBgn0243516)	-promoter-TSS (FBgn0243516)	1440	FBgn0050281	FBgn0050281	FBtr0071760						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12403	chr3R	17978692	17978978	+	23	NA	intron (FBgn0263995, intron 3 of 11)	-intron (FBgn0263995, intron 3 of 11)	34729	FBgn0263995	FBgn0263995	FBtr0330271						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14933	chrX	1517638	1517966	+	23	NA	TTS (FBgn0025394)	-TTS (FBgn0025394)	-4999	FBgn0025393	FBgn0025393	FBtr0070285						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4495	chr2R	12236021	12236511	+	23	NA	Intergenic	Intergenic	-1671	FBgn0265372	FBgn0265372	FBtr0339587						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_676	chr2L	5260936	5261144	+	23	NA	intron (FBgn0003716, intron 1 of 3)	-intron (FBgn0003716, intron 1 of 3)	2098	FBgn0265957	FBgn0265957	FBtr0342932						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_5356	chr2R	16570824	16571289	+	23	NA	TTS (FBgn0034137)	-TTS (FBgn0034137)	174	FBgn0034138	FBgn0034138	FBtr0087123						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1644	chr2L	12609958	12610067	+	23	NA	TTS (FBgn0032439)	-TTS (FBgn0032439)	-8771	FBgn0085424	FBgn0085424	FBtr0342628						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12684	chr3R	19808437	19808899	+	23	NA	intron (FBgn0014135, intron 2 of 5)	-intron (FBgn0014135, intron 2 of 4)	5978	FBgn0051471	FBgn0051471	FBtr0083794						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_3465	chr2R	7310898	7311230	+	23	NA	promoter-TSS (FBgn0033158)	-promoter-TSS (FBgn0033158)	-331	FBgn0033158	FBgn0033158	FBtr0345800						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10083	chr3L	22151162	22151289	+	23	NA	intron (FBgn0037153, intron 1 of 10)	-intron (FBgn0037153, intron 1 of 10)	15135	FBgn0037153	FBgn0037153	FBtr0333219						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11615	chr3R	11764441	11764650	+	23	NA	promoter-TSS (FBgn0017581)	-promoter-TSS (FBgn0017581)	-4466	FBgn0017581	FBgn0017581	FBtr0082534						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1840	chr2L	14451131	14451380	+	23	NA	promoter-TSS (FBgn0028844)	-promoter-TSS (FBgn0028844)	-333	FBgn0028844	FBgn0028844	FBtr0300837						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10456	chr3R	4241504	4242807	+	23	NA	TTS (FBgn0085334)	-TTS (FBgn0085334)	562	FBgn0037222	FBgn0037222	FBtr0309258						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1370	chr2L	10206527	10206986	+	23	NA	TTS (FBgn0032192)	-TTS (FBgn0032192)	205	FBgn0032191	FBgn0032191	FBtr0079960						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9022	chr3L	15230460	15231212	+	23	NA	Intergenic	Intergenic	-4783	FBgn0029114	FBgn0029114	FBtr0075607						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8210	chr3L	8857980	8858216	+	23	NA	intron (FBgn0263930, intron 1 of 8)	-intron (FBgn0263930, intron 1 of 8)	-12284	FBgn0267473	FBgn0267473	FBtr0346845						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14631	chr4	1270873	1271003	+	23	NA	exon (FBgn0053653, exon 24 of 24)	-exon (FBgn0053653, exon 24 of 24)	40101	FBgn0053653	FBgn0053653	FBtr0333702						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7260	chr3L	1898470	1898951	+	23	NA	intron (FBgn0035290, intron 2 of 7)	-intron (FBgn0035290, intron 2 of 7)	9220	FBgn0262624	FBgn0262624	FBtr0072837						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4513	chr2R	12337779	12338120	+	23	NA	promoter-TSS (FBgn0033716)	-promoter-TSS (FBgn0033716)	-351	FBgn0033716	FBgn0033716	FBtr0301874						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11857	chr3R	13747480	13747644	+	23	NA	exon (FBgn0085412, exon 4 of 13)	-exon (FBgn0085412, exon 4 of 13)	12093	FBgn0085412	FBgn0085412	FBtr0112624						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6148	chr2R	21170444	21171165	+	23	NA	promoter-TSS (FBgn0261850)	-promoter-TSS (FBgn0261850)	-132	FBgn0261067	FBgn0261067	FBtr0071628						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2443	chr2L	20066294	20066795	+	23	NA	promoter-TSS (FBgn0003978)	-promoter-TSS (FBgn0003978)	153	FBgn0045064	FBgn0045064	FBtr0331184						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9216	chr3L	16615143	16615549	+	23	NA	TTS (FBgn0000017)	-TTS (FBgn0000017)	126	FBgn0017572	FBgn0017572	FBtr0331560						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15177	chrX	2796078	2797775	+	23	NA	promoter-TSS (FBgn0003996)	-promoter-TSS (FBgn0003996)	-460	FBgn0003996	FBgn0003996	FBtr0070490						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1925	chr2L	15211203	15211523	+	23	NA	Intergenic	Intergenic	3513	FBgn0265085	FBgn0265085	FBtr0336858						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_618	chr2L	4967403	4967818	+	23	NA	TTS (FBgn0262467)	-TTS (FBgn0262467)	165	FBgn0015834	FBgn0015834	FBtr0079053						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_18064	chrX	23044196	23044306	+	23	NA	intron (FBgn0040031, intron 2 of 4)	-intron (FBgn0040031, intron 3 of 5)	8185	FBgn0040031	FBgn0040031	FBtr0333740						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_5730	chr2R	18770848	18771636	+	23	NA	promoter-TSS (FBgn0034389)	-promoter-TSS (FBgn0034389)	1111	FBgn0050229	FBgn0050229	FBtr0086611						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17595	chrX	19158882	19159984	+	23	NA	intron (FBgn0261461, intron 2 of 5)	-intron (FBgn0261461, intron 1 of 4)	7649	FBgn0261461	FBgn0261461	FBtr0339261						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14029	chr3R	30036633	30036913	+	23	NA	promoter-TSS (FBgn0039740)	-promoter-TSS (FBgn0039740)	97	FBgn0039740	FBgn0039740	FBtr0085600						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15450	chrX	4545067	4545187	+	23	NA	TTS (FBgn0029710)	-TTS (FBgn0029710)	2497	FBgn0029710	FBgn0029710	FBtr0070676						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12480	chr3R	18467050	18467605	+	23	NA	intron (FBgn0004652, intron 2 of 8)	-intron (FBgn0004652, intron 2 of 7)	-54453	FBgn0051122	FBgn0051122	FBtr0474142						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11741	chr3R	12712273	12712478	+	23	NA	promoter-TSS (FBgn0002905)	-promoter-TSS (FBgn0002905)	-76	FBgn0002905	FBgn0002905	FBtr0082662						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17328	chrX	17489344	17489970	+	23	NA	promoter-TSS (FBgn0263706)	-promoter-TSS (FBgn0263706)	-7012	FBgn0265903	FBgn0265903	FBtr0342804						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15478	chrX	4668034	4668571	+	23	NA	exon (FBgn0262699, exon 5 of 5)	-exon (FBgn0262699, exon 5 of 5)	-1602	FBgn0029720	FBgn0029720	FBtr0332316						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10552	chr3R	4731539	4732165	+	23	NA	promoter-TSS (FBgn0027570)	-promoter-TSS (FBgn0027570)	26	FBgn0027570	FBgn0027570	FBtr0333922						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_13584	chr3R	26247778	26248097	+	23	NA	intron (FBgn0267730, intron 2 of 2)	-intron (FBgn0267730, intron 2 of 2)	6646	FBgn0267731	FBgn0267731	FBtr0347309						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7156	chr3L	1302483	1302955	+	23	NA	promoter-TSS (FBgn0035203)	-promoter-TSS (FBgn0035203)	-36	FBgn0010333	FBgn0010333	FBtr0331868						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7623	chr3L	4354177	4354337	+	23	NA	intron (FBgn0035533, intron 2 of 10)	-intron (FBgn0035533, intron 2 of 10)	8456	FBgn0266649	FBgn0266649	FBtr0344951						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17032	chrX	15472004	15472489	+	23	NA	promoter-TSS (FBgn0030645)	-promoter-TSS (FBgn0030645)	82	FBgn0030645	FBgn0030645	FBtr0074036						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1078	chr2L	8098594	8098702	+	23	NA	intron (FBgn0261822, intron 2 of 7)	-intron (FBgn0261822, intron 2 of 6)	10344	FBgn0261822	FBgn0261822	FBtr0079574						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14731	chrX	590624	591043	+	23	NA	promoter-TSS (FBgn0261930)	-promoter-TSS (FBgn0261930)	8712	FBgn0261930	FBgn0261930	FBtr0110929						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14669	chrX	286689	286897	+	23	NA	exon (FBgn0040370, exon 6 of 6)	-exon (FBgn0040370, exon 6 of 6)	-7075	FBgn0005427	FBgn0005427	FBtr0332978						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11842	chr3R	13633177	13634655	+	23	NA	TTS (FBgn0263396)	-TTS (FBgn0263396)	1974	FBgn0038163	FBgn0038163	FBtr0309093						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_13982	chr3R	29724905	29725041	+	23	NA	promoter-TSS (FBgn0042213)	-promoter-TSS (FBgn0042213)	-23	FBgn0039687	FBgn0039687	FBtr0085461						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16379	chrX	10727766	10728193	+	23	NA	intron (FBgn0052676, intron 1 of 3)	-intron (FBgn0052676, intron 1 of 3)	-16529	FBgn0265987	FBgn0265987	FBtr0343045						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15857	chrX	7186039	7186248	+	23	NA	intron (FBgn0265457, intron 3 of 4)	-intron (FBgn0029939, intron 1 of 5)	-36293	FBgn0047092	FBgn0047092	FBtr0071016						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_3159	chr2R	5895334	5895829	+	23	NA	intron (FBgn0263109, intron 1 of 3)	-intron (FBgn0263109, intron 1 of 3)	1686	FBgn0263109	FBgn0263109	FBtr0307307						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8796	chr3L	13252674	13252836	+	23	NA	intron (FBgn0023095, intron 3 of 3)	-intron (FBgn0023095, intron 3 of 4)	3208	FBgn0011844	FBgn0011844	FBtr0075834						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1247	chr2L	9229813	9230197	+	23	NA	intron (FBgn0041092, intron 2 of 12)	-intron (FBgn0041092, intron 3 of 14)	6589	FBgn0051885	FBgn0051885	FBtr0079820						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9860	chr3L	20947053	20947336	+	23	NA	intron (FBgn0011591, intron 1 of 6)	-intron (FBgn0011591, intron 1 of 6)	2318	FBgn0011591	FBgn0011591	FBtr0078267						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16127	chrX	9089425	9089995	+	23	NA	TTS (FBgn0030085)	-TTS (FBgn0030085)	197	FBgn0030086	FBgn0030086	FBtr0071289						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11870	chr3R	13806221	13806673	+	23	NA	Intergenic	Intergenic	-6662	FBgn0259733	FBgn0259733	FBtr0299996						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8800	chr3L	13281699	13282701	+	23	NA	promoter-TSS (FBgn0262622)	-promoter-TSS (FBgn0262622)	-193	FBgn0262622	FBgn0262622	FBtr0344572						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4480	chr2R	12162448	12163115	+	23	NA	promoter-TSS (FBgn0040759)	-promoter-TSS (FBgn0040759)	217	FBgn0033688	FBgn0033688	FBtr0088016						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14925	chrX	1477033	1477265	+	23	NA	promoter-TSS (FBgn0260986)	-promoter-TSS (FBgn0260986)	86	FBgn0260986	FBgn0260986	FBtr0452078						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6751	chr2R	24411764	24412064	+	23	NA	promoter-TSS (FBgn0010414)	-promoter-TSS (FBgn0010414)	44	FBgn0266438	FBgn0266438	FBtr0344430						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9444	chr3L	18073825	18073931	+	23	NA	promoter-TSS (FBgn0264746)	-promoter-TSS (FBgn0264746)	-15	FBgn0264746	FBgn0264746	FBtr0344998						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4476	chr2R	12140269	12140648	+	23	NA	promoter-TSS (FBgn0027495)	-promoter-TSS (FBgn0027495)	-173	FBgn0027495	FBgn0027495	FBtr0087983						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9610	chr3L	19311640	19312077	+	23	NA	exon (FBgn0003089, exon 4 of 5)	-exon (FBgn0003089, exon 4 of 5)	-16660	FBgn0267715	FBgn0267715	FBtr0347254						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1033	chr2L	7869635	7869772	+	23	NA	intron (FBgn0045038, intron 2 of 2)	-intron (FBgn0045038, intron 2 of 2)	1638	FBgn0045038	FBgn0045038	FBtr0079562						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10189	chr3L	22685202	22685445	+	23	NA	Intergenic	Intergenic	1764	FBgn0037175	FBgn0037175	FBtr0331777						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8854	chr3L	14006654	14006785	+	23	NA	intron (FBgn0036398, intron 2 of 7)	-intron (FBgn0036398, intron 2 of 7)	4592	FBgn0036398	FBgn0036398	FBtr0333050						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6064	chr2R	20698349	20698987	+	23	NA	exon (FBgn0040726, exon 1 of 8)	-exon (FBgn0040726, exon 1 of 8)	185	FBgn0040726	FBgn0040726	FBtr0086238						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12347	chr3R	17592417	17592971	+	23	NA	Intergenic	Intergenic	-1692	FBgn0038523	FBgn0038523	FBtr0083460						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_518	chr2L	4086239	4086698	+	23	NA	TTS (FBgn0086032)	-TTS (FBgn0086032)	578	FBgn0086032	FBgn0086032	FBtr0114308						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17034	chrX	15482329	15483450	+	23	NA	intron (FBgn0030648, intron 1 of 4)	-intron (FBgn0030648, intron 1 of 3)	515	FBgn0030648	FBgn0030648	FBtr0074039						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_803	chr2L	6081294	6081492	+	23	NA	Intergenic	Intergenic	1629	FBgn0265999	FBgn0265999	FBtr0343127						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7992	chr3L	7573804	7574666	+	23	NA	Intergenic	Intergenic	-9219	FBgn0035799	FBgn0035799	FBtr0076801						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2319	chr2L	19342777	19343507	+	23	NA	intron (FBgn0024245, intron 1 of 3)	-intron (FBgn0024245, intron 1 of 3)	15775	FBgn0266796	FBgn0266796	FBtr0345452						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17919	chrX	21421937	21422060	+	23	NA	TTS (FBgn0259245)	-TTS (FBgn0259245)	7258	FBgn0031178	FBgn0031178	FBtr0077218						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15310	chrX	3789950	3790372	+	23	NA	TTS (FBgn0283657)	-TTS (FBgn0283657)	119	FBgn0029676	FBgn0029676	FBtr0333764						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2203	chr2L	18627071	18627214	+	23	NA	intron (FBgn0032694, intron 1 of 2)	-intron (FBgn0032694, intron 1 of 3)	9886	FBgn0032694	FBgn0032694	FBtr0329971						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7784	chr3L	5828505	5828637	+	23	NA	intron (FBgn0003984, intron 1 of 5)	-intron (FBgn0003984, intron 1 of 5)	-15478	FBgn0035640	FBgn0035640	FBtr0077113						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4679	chr2R	13133037	13134215	+	23	NA	intron (FBgn0259876, intron 1 of 4)	-intron (FBgn0259876, intron 1 of 5)	484	FBgn0259876	FBgn0259876	FBtr0301325						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11434	chr3R	10111382	10111505	+	23	NA	promoter-TSS (FBgn0037788)	-promoter-TSS (FBgn0037788)	-1103	FBgn0037788	FBgn0037788	FBtr0344392						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8538	chr3L	11311181	11311307	+	23	NA	promoter-TSS (FBgn0036153)	-promoter-TSS (FBgn0036153)	-503	FBgn0036153	FBgn0036153	FBtr0076171						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1637	chr2L	12532502	12532700	+	23	NA	intron (FBgn0259176, intron 5 of 7)	-intron (FBgn0259176, intron 5 of 7)	8301	FBgn0259176	FBgn0259176	FBtr0300521						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14501	chr4	681661	682193	+	23	NA	intron (FBgn0039920, intron 2 of 2)	-intron (FBgn0039920, intron 1 of 1)	10785	FBgn0039920	FBgn0039920	FBtr0310539						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16736	chrX	13266399	13266926	+	23	NA	exon (FBgn0041210, exon 8 of 12)	-exon (FBgn0041210, exon 8 of 12)	7641	FBgn0000346	FBgn0000346	FBtr0333329						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9527	chr3L	18819040	18821832	+	23	NA	promoter-TSS (FBgn0036815)	-promoter-TSS (FBgn0036815)	239	FBgn0036814	FBgn0036814	FBtr0332801						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16545	chrX	11820716	11820922	+	23	NA	intron (FBgn0266019, intron 1 of 7)	-intron (FBgn0266019, intron 1 of 7)	3921	FBgn0266019	FBgn0266019	FBtr0305605						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6267	chr2R	21802024	21802390	+	23	NA	Intergenic	Intergenic	-1195	FBgn0046297	FBgn0046297	FBtr0344884						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_5030	chr2R	14904437	14905331	+	23	NA	exon (FBgn0027596, exon 5 of 10)	-exon (FBgn0027596, exon 5 of 10)	3087	FBgn0027596	FBgn0027596	FBtr0303757						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_5444	chr2R	17135827	17136853	+	23	NA	promoter-TSS (FBgn0034199)	-promoter-TSS (FBgn0034199)	-111	FBgn0034199	FBgn0034199	FBtr0086986						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8977	chr3L	14881418	14881651	+	23	NA	exon (FBgn0036454, exon 19 of 19)	-exon (FBgn0036454, exon 19 of 19)	-3807	FBgn0265913	FBgn0265913	FBtr0342827						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9011	chr3L	15172079	15172376	+	23	NA	Intergenic	Intergenic	-8599	FBgn0036489	FBgn0036489	FBtr0075645						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14061	chr3R	30215117	30215259	+	23	NA	Intergenic	Intergenic	-1296	FBgn0000279	FBgn0000279	FBtr0085616						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_13089	chr3R	22533695	22534292	+	23	NA	intron (FBgn0038983, intron 1 of 4)	-intron (FBgn0038983, intron 1 of 4)	-2071	FBgn0053093	FBgn0053093	FBtr0084287						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_5375	chr2R	16658298	16658556	+	23	NA	intron (FBgn0024315, intron 3 of 6)	-intron (FBgn0024315, intron 2 of 5)	-3381	FBgn0024319	FBgn0024319	FBtr0445750						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_13587	chr3R	26268736	26269261	+	23	NA	exon (FBgn0039420, exon 2 of 8)	-exon (FBgn0039420, exon 2 of 8)	6336	FBgn0039420	FBgn0039420	FBtr0300399						NA
