PeakID (cmd=annotatePeaks.pl ManzF3Ctrl_REP2.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF3Ctrl_REP2.mLb.clN_peak_16804	chr3R	29003456	29003765	+	17	NA	intron (FBgn0039620, intron 1 of 9)	-intron (FBgn0039620, intron 1 of 9)	16796	FBgn0039620	FBgn0039620	FBtr0085345						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10364	chr3L	11964459	11965229	+	17	NA	exon (FBgn0028573, exon 3 of 9)	-exon (FBgn0028573, exon 3 of 9)	1287	FBgn0028573	FBgn0028573	FBtr0076064						NA
ManzF3Ctrl_REP2.mLb.clN_peak_21382	chrX	19397868	19398039	+	17	NA	intron (FBgn0031016, intron 3 of 7)	-intron (FBgn0031016, intron 2 of 5)	44772	FBgn0031016	FBgn0031016	FBtr0309224						NA
ManzF3Ctrl_REP2.mLb.clN_peak_5356	chr2R	12359726	12359925	+	17	NA	TTS (FBgn0050049)	-TTS (FBgn0050049)	389	FBgn0050043	FBgn0050043	FBtr0087907						NA
ManzF3Ctrl_REP2.mLb.clN_peak_13638	chr3R	9948989	9950177	+	17	NA	intron (FBgn0287598, intron 4 of 6)	-intron (FBgn0267336, intron 4 of 6)	36477	FBgn0037770	FBgn0037770	FBtr0333687						NA
ManzF3Ctrl_REP2.mLb.clN_peak_1549	chr2L	9575799	9576528	+	17	NA	exon (FBgn0028479, exon 2 of 5)	-exon (FBgn0028479, exon 2 of 5)	606	FBgn0028479	FBgn0028479	FBtr0079858						NA
ManzF3Ctrl_REP2.mLb.clN_peak_15668	chr3R	22150252	22150692	+	17	NA	intron (FBgn0051163, intron 3 of 18)	-intron (FBgn0051163, intron 3 of 18)	16637	FBgn0051163	FBgn0051163	FBtr0330381						NA
ManzF3Ctrl_REP2.mLb.clN_peak_9804	chr3L	8647777	8648500	+	17	NA	exon (FBgn0000121, exon 1 of 3)	-exon (FBgn0000121, exon 1 of 3)	798	FBgn0000121	FBgn0000121	FBtr0076599						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10288	chr3L	11442099	11442524	+	17	NA	Intergenic	Intergenic	2793	FBgn0265742	FBgn0265742	FBtr0340699						NA
ManzF3Ctrl_REP2.mLb.clN_peak_4715	chr2R	9880091	9880362	+	17	NA	exon (FBgn0033460, exon 2 of 10)	-exon (FBgn0033460, exon 2 of 10)	-1170	FBgn0267023	FBgn0267023	FBtr0345976						NA
ManzF3Ctrl_REP2.mLb.clN_peak_19971	chrX	11721311	11722084	+	17	NA	exon (FBgn0030330, exon 2 of 4)	-exon (FBgn0030330, exon 2 of 4)	1452	FBgn0030330	FBgn0030330	FBtr0332955						NA
ManzF3Ctrl_REP2.mLb.clN_peak_5	chr2L	39375	39545	+	17	NA	exon (FBgn0051973, exon 3 of 13)	-exon (FBgn0051973, exon 3 of 13)	-14305	FBgn0031209	FBgn0031209	FBtr0113008						NA
ManzF3Ctrl_REP2.mLb.clN_peak_8766	chr3L	2495904	2496393	+	17	NA	exon (FBgn0266696, exon 15 of 17)	-exon (FBgn0266696, exon 15 of 17)	5548	FBgn0035346	FBgn0035346	FBtr0344219						NA
ManzF3Ctrl_REP2.mLb.clN_peak_17995	chrX	1754102	1754479	+	17	NA	promoter-TSS (FBgn0025391)	-promoter-TSS (FBgn0025391)	-225	FBgn0025391	FBgn0025391	FBtr0302174						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2318	chr2L	15092237	15092509	+	17	NA	exon (FBgn0028879, exon 10 of 17)	-exon (FBgn0028879, exon 10 of 17)	-17032	FBgn0028878	FBgn0028878	FBtr0080704						NA
ManzF3Ctrl_REP2.mLb.clN_peak_18780	chrX	5677720	5678142	+	17	NA	promoter-TSS (FBgn0046687)	-promoter-TSS (FBgn0046687)	2046	FBgn0046687	FBgn0046687	FBtr0340222						NA
ManzF3Ctrl_REP2.mLb.clN_peak_6508	chr2R	17346492	17346761	+	17	NA	intron (FBgn0265487, intron 1 of 5)	-intron (FBgn0265487, intron 2 of 3)	-39324	FBgn0263709	FBgn0263709	FBtr0310348						NA
ManzF3Ctrl_REP2.mLb.clN_peak_12419	chr3L	27093781	27095006	+	17	NA	Intergenic	Intergenic	-2194	FBgn0266687	FBgn0266687	FBtr0345054						NA
ManzF3Ctrl_REP2.mLb.clN_peak_8819	chr3L	2781776	2781894	+	17	NA	promoter-TSS (FBgn0035375)	-promoter-TSS (FBgn0035375)	-420	FBgn0035375	FBgn0035375	FBtr0333442						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10194	chr3L	10946481	10946725	+	17	NA	Intergenic	Intergenic	-12628	FBgn0266783	FBgn0266783	FBtr0345409						NA
ManzF3Ctrl_REP2.mLb.clN_peak_20050	chrX	12055618	12056361	+	17	NA	exon (FBgn0030370, exon 1 of 1)	-exon (FBgn0030370, exon 1 of 1)	646	FBgn0030370	FBgn0030370	FBtr0073638						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10785	chr3L	14821280	14821396	+	17	NA	intron (FBgn0036454, intron 2 of 7)	-intron (FBgn0036454, intron 2 of 18)	16202	FBgn0036454	FBgn0036454	FBtr0075695						NA
ManzF3Ctrl_REP2.mLb.clN_peak_6415	chr2R	16873190	16873549	+	17	NA	promoter-TSS (FBgn0034165)	-promoter-TSS (FBgn0034165)	354	FBgn0046999	FBgn0046999	FBtr0087044						NA
ManzF3Ctrl_REP2.mLb.clN_peak_21365	chrX	19311908	19313109	+	17	NA	exon (FBgn0259834, exon 4 of 5)	-exon (FBgn0259834, exon 4 of 5)	-7209	FBgn0031012	FBgn0031012	FBtr0074683						NA
ManzF3Ctrl_REP2.mLb.clN_peak_15857	chr3R	23148730	23149033	+	17	NA	TTS (FBgn0004395)	-TTS (FBgn0004395)	-6975	FBgn0004644	FBgn0004644	FBtr0100506						NA
ManzF3Ctrl_REP2.mLb.clN_peak_20446	chrX	14275926	14276398	+	17	NA	exon (FBgn0002917, exon 16 of 16)	-exon (FBgn0002917, exon 16 of 16)	-1573	FBgn0052602	FBgn0052602	FBtr0475073						NA
ManzF3Ctrl_REP2.mLb.clN_peak_9914	chr3L	9139931	9141389	+	17	NA	exon (FBgn0263456, exon 5 of 12)	-exon (FBgn0263456, exon 5 of 12)	2800	FBgn0263456	FBgn0263456	FBtr0344242						NA
ManzF3Ctrl_REP2.mLb.clN_peak_16844	chr3R	29180110	29180222	+	17	NA	intron (FBgn0039647, intron 2 of 7)	-intron (FBgn0039647, intron 2 of 6)	14523	FBgn0039645	FBgn0039645	FBtr0273260						NA
ManzF3Ctrl_REP2.mLb.clN_peak_559	chr2L	3464622	3465358	+	17	NA	exon (FBgn0005616, exon 2 of 3)	-exon (FBgn0005616, exon 2 of 3)	1122	FBgn0005616	FBgn0005616	FBtr0077570						NA
ManzF3Ctrl_REP2.mLb.clN_peak_9812	chr3L	8681422	8681607	+	17	NA	Intergenic	Intergenic	5755	FBgn0001168	FBgn0001168	FBtr0100153						NA
ManzF3Ctrl_REP2.mLb.clN_peak_20425	chrX	14201538	14202263	+	17	NA	TTS (FBgn0030545)	-TTS (FBgn0030545)	1722	FBgn0030545	FBgn0030545	FBtr0073899						NA
ManzF3Ctrl_REP2.mLb.clN_peak_21499	chrX	19966957	19967412	+	17	NA	exon (FBgn0031081, exon 8 of 9)	-exon (FBgn0031081, exon 8 of 9)	5887	FBgn0031081	FBgn0031081	FBtr0307555						NA
ManzF3Ctrl_REP2.mLb.clN_peak_12812	chr3R	5470909	5471183	+	17	NA	promoter-TSS (FBgn0037330)	-promoter-TSS (FBgn0037330)	120	FBgn0011715	FBgn0011715	FBtr0078682						NA
ManzF3Ctrl_REP2.mLb.clN_peak_5802	chr2R	14215519	14216067	+	17	NA	intron (FBgn0033912, intron 2 of 2)	-intron (FBgn0033912, intron 2 of 2)	785	FBgn0033912	FBgn0033912	FBtr0087575						NA
ManzF3Ctrl_REP2.mLb.clN_peak_17553	chr4	956946	957631	+	17	NA	exon (FBgn0052016, exon 3 of 9)	-exon (FBgn0052016, exon 3 of 9)	882	FBgn0052016	FBgn0052016	FBtr0089229						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10552	chr3L	13068200	13068373	+	17	NA	Intergenic	Intergenic	5240	FBgn0085458	FBgn0085458	FBtr0112730						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10025	chr3L	9784289	9784569	+	17	NA	exon (FBgn0036043, exon 10 of 13)	-exon (FBgn0036043, exon 10 of 13)	-2617	FBgn0044328	FBgn0044328	FBtr0347599						NA
ManzF3Ctrl_REP2.mLb.clN_peak_11570	chr3L	19665098	19665659	+	17	NA	Intergenic	Intergenic	-1274	FBgn0036899	FBgn0036899	FBtr0331861						NA
ManzF3Ctrl_REP2.mLb.clN_peak_5209	chr2R	11749782	11749988	+	17	NA	Intergenic	Intergenic	-6932	FBgn0033652	FBgn0033652	FBtr0304622						NA
ManzF3Ctrl_REP2.mLb.clN_peak_12652	chr3R	4796989	4797685	+	17	NA	exon (FBgn0260794, exon 4 of 12)	-exon (FBgn0260794, exon 4 of 12)	-12615	FBgn0037276	FBgn0037276	FBtr0078880						NA
ManzF3Ctrl_REP2.mLb.clN_peak_16503	chr3R	26866011	26866912	+	17	NA	promoter-TSS (FBgn0001197)	-promoter-TSS (FBgn0001197)	164	FBgn0027889	FBgn0027889	FBtr0085095						NA
ManzF3Ctrl_REP2.mLb.clN_peak_3607	chr2R	5621002	5621372	+	17	NA	Intergenic	Intergenic	12552	FBgn0039970	FBgn0039970	FBtr0086071						NA
ManzF3Ctrl_REP2.mLb.clN_peak_11261	chr3L	17621646	17622325	+	17	NA	promoter-TSS (FBgn0036740)	-promoter-TSS (FBgn0036740)	161	FBgn0036741	FBgn0036741	FBtr0333121						NA
ManzF3Ctrl_REP2.mLb.clN_peak_1441	chr2L	8826702	8827945	+	17	NA	exon (FBgn0029123, exon 1 of 1)	-exon (FBgn0029123, exon 1 of 1)	1678	FBgn0029123	FBgn0029123	FBtr0330210						NA
ManzF3Ctrl_REP2.mLb.clN_peak_15460	chr3R	21116193	21116468	+	17	NA	promoter-TSS (FBgn0010770)	-promoter-TSS (FBgn0010770)	76	FBgn0010770	FBgn0010770	FBtr0084012						NA
ManzF3Ctrl_REP2.mLb.clN_peak_12224	chr3L	22749424	22750398	+	17	NA	exon (FBgn0052451, exon 1 of 5)	-exon (FBgn0052451, exon 1 of 5)	-6885	FBgn0267623	FBgn0267623	FBtr0347074						NA
ManzF3Ctrl_REP2.mLb.clN_peak_13785	chr3R	10852342	10852499	+	17	NA	promoter-TSS (FBgn0037841)	-promoter-TSS (FBgn0037841)	-304	FBgn0037841	FBgn0037841	FBtr0113216						NA
ManzF3Ctrl_REP2.mLb.clN_peak_1336	chr2L	8242667	8242844	+	17	NA	promoter-TSS (FBgn0028987)	-promoter-TSS (FBgn0028987)	269	FBgn0032008	FBgn0032008	FBtr0346906						NA
ManzF3Ctrl_REP2.mLb.clN_peak_990	chr2L	6190595	6190837	+	17	NA	intron (FBgn0085409, intron 2 of 12)	-intron (FBgn0085409, intron 2 of 12)	11583	FBgn0085409	FBgn0085409	FBtr0329980						NA
ManzF3Ctrl_REP2.mLb.clN_peak_17692	chrX	467643	469076	+	17	NA	exon (FBgn0010019, exon 1 of 1)	-exon (FBgn0010019, exon 1 of 1)	976	FBgn0010019	FBgn0010019	FBtr0070099						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2719	chr2L	19012579	19013078	+	17	NA	TTS (FBgn0266830)	-TTS (FBgn0266830)	926	FBgn0266830	FBgn0266830	FBtr0345558						NA
ManzF3Ctrl_REP2.mLb.clN_peak_8000	chr2R	24168708	24169460	+	17	NA	exon (FBgn0034985, exon 3 of 9)	-exon (FBgn0034985, exon 3 of 9)	5357	FBgn0034986	FBgn0034986	FBtr0072277						NA
ManzF3Ctrl_REP2.mLb.clN_peak_19912	chrX	11481669	11482956	+	17	NA	exon (FBgn0030304, exon 5 of 6)	-exon (FBgn0030304, exon 5 of 6)	-1206	FBgn0030305	FBgn0030305	FBtr0073505						NA
ManzF3Ctrl_REP2.mLb.clN_peak_13963	chr3R	11937664	11938184	+	17	NA	intron (FBgn0037963, intron 2 of 15)	-intron (FBgn0037963, intron 2 of 15)	6662	FBgn0037964	FBgn0037964	FBtr0082478						NA
ManzF3Ctrl_REP2.mLb.clN_peak_7183	chr2R	20526398	20526652	+	17	NA	TTS (FBgn0265861)	-TTS (FBgn0265861)	214	FBgn0034511	FBgn0034511	FBtr0086214						NA
ManzF3Ctrl_REP2.mLb.clN_peak_7346	chr2R	21288244	21288527	+	17	NA	exon (FBgn0034612, exon 3 of 6)	-exon (FBgn0034612, exon 3 of 6)	1958	FBgn0034612	FBgn0034612	FBtr0071619						NA
ManzF3Ctrl_REP2.mLb.clN_peak_813	chr2L	5220825	5221359	+	17	NA	exon (FBgn0003716, exon 4 of 4)	-exon (FBgn0003716, exon 4 of 4)	3300	FBgn0031692	FBgn0031692	FBtr0346458						NA
ManzF3Ctrl_REP2.mLb.clN_peak_3338	chr2R	1009289	1009884	+	17	NA	Intergenic	Intergenic	-58334	FBgn0069969	FBgn0069969	FBtr0344187						NA
ManzF3Ctrl_REP2.mLb.clN_peak_14392	chr3R	14660447	14660591	+	17	NA	TTS (FBgn0025808)	-TTS (FBgn0025808)	1081	FBgn0038251	FBgn0038251	FBtr0082968						NA
ManzF3Ctrl_REP2.mLb.clN_peak_20048	chrX	12045031	12045185	+	17	NA	intron (FBgn0267001, intron 1 of 19)	-intron (FBgn0264675, intron 1 of 2)	1410	FBgn0264675	FBgn0264675	FBtr0333770						NA
ManzF3Ctrl_REP2.mLb.clN_peak_19549	chrX	9639129	9639327	+	17	NA	promoter-TSS (FBgn0028341)	-promoter-TSS (FBgn0028341)	1396	FBgn0028341	FBgn0028341	FBtr0071404						NA
ManzF3Ctrl_REP2.mLb.clN_peak_3644	chr2R	5745330	5745818	+	17	NA	Intergenic	Intergenic	-8943	FBgn0022288	FBgn0022288	FBtr0335269						NA
ManzF3Ctrl_REP2.mLb.clN_peak_12116	chr3L	22296229	22297121	+	17	NA	exon (FBgn0004449, exon 9 of 9)	-exon (FBgn0004449, exon 9 of 9)	8010	FBgn0027086	FBgn0027086	FBtr0078500						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2187	chr2L	14105727	14106636	+	17	NA	exon (FBgn0283651, exon 4 of 8)	-exon (FBgn0283651, exon 4 of 8)	2091	FBgn0283651	FBgn0283651	FBtr0445730						NA
ManzF3Ctrl_REP2.mLb.clN_peak_8748	chr3L	2428008	2428171	+	17	NA	promoter-TSS (FBgn0266696)	-promoter-TSS (FBgn0266696)	-37100	FBgn0052298	FBgn0052298	FBtr0299807						NA
ManzF3Ctrl_REP2.mLb.clN_peak_18896	chrX	6261070	6261254	+	17	NA	promoter-TSS (FBgn0029853)	-promoter-TSS (FBgn0029853)	-7	FBgn0029853	FBgn0029853	FBtr0070895						NA
ManzF3Ctrl_REP2.mLb.clN_peak_13080	chr3R	6828242	6828670	+	17	NA	intron (FBgn0003339, intron 2 of 2)	-intron (FBgn0003339, intron 2 of 2)	-4907	FBgn0267561	FBgn0267561	FBtr0346970						NA
ManzF3Ctrl_REP2.mLb.clN_peak_6399	chr2R	16781791	16782709	+	17	NA	exon (FBgn0034157, exon 3 of 3)	-exon (FBgn0034157, exon 3 of 3)	2345	FBgn0034157	FBgn0034157	FBtr0087025						NA
ManzF3Ctrl_REP2.mLb.clN_peak_7529	chr2R	22143790	22144281	+	17	NA	intron (FBgn0000008, intron 2 of 8)	-intron (FBgn0000008, intron 2 of 9)	4100	FBgn0029084	FBgn0029084	FBtr0071766						NA
ManzF3Ctrl_REP2.mLb.clN_peak_3608	chr2R	5627656	5628946	+	17	NA	Intergenic	Intergenic	19666	FBgn0039970	FBgn0039970	FBtr0086071						NA
ManzF3Ctrl_REP2.mLb.clN_peak_21665	chrX	21250238	21250823	+	17	NA	exon (FBgn0031168, exon 1 of 1)	-exon (FBgn0031168, exon 1 of 1)	618	FBgn0031168	FBgn0031168	FBtr0077237						NA
ManzF3Ctrl_REP2.mLb.clN_peak_4278	chr2R	8188846	8189042	+	17	NA	intron (FBgn0053087, intron 2 of 22)	-intron (FBgn0053087, intron 2 of 22)	14779	FBgn0053087	FBgn0053087	FBtr0344894						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10786	chr3L	14848755	14848932	+	17	NA	intron (FBgn0036454, intron 3 of 7)	-intron (FBgn0036454, intron 3 of 18)	-36498	FBgn0265913	FBgn0265913	FBtr0342827						NA
ManzF3Ctrl_REP2.mLb.clN_peak_18392	chrX	3807642	3807790	+	17	NA	intron (FBgn0264954, intron 2 of 4)	-intron (FBgn0264954, intron 2 of 4)	-5222	FBgn0264949	FBgn0264949	FBtr0335188						NA
ManzF3Ctrl_REP2.mLb.clN_peak_21431	chrX	19593496	19595242	+	17	NA	exon (FBgn0031034, exon 7 of 9)	-exon (FBgn0031034, exon 7 of 9)	1760	FBgn0031034	FBgn0031034	FBtr0074730						NA
ManzF3Ctrl_REP2.mLb.clN_peak_1800	chr2L	11133105	11133739	+	17	NA	exon (FBgn0032348, exon 6 of 6)	-exon (FBgn0032348, exon 6 of 6)	2685	FBgn0032348	FBgn0032348	FBtr0080200						NA
ManzF3Ctrl_REP2.mLb.clN_peak_8422	chr3L	797474	797755	+	17	NA	Intergenic	Intergenic	6437	FBgn0035161	FBgn0035161	FBtr0072599						NA
ManzF3Ctrl_REP2.mLb.clN_peak_6502	chr2R	17335960	17336177	+	17	NA	intron (FBgn0265487, intron 1 of 5)	-intron (FBgn0265487, intron 2 of 3)	-28766	FBgn0263709	FBgn0263709	FBtr0310348						NA
ManzF3Ctrl_REP2.mLb.clN_peak_14207	chr3R	13642298	13642615	+	17	NA	intron (FBgn0263396, intron 4 of 6)	-intron (FBgn0263396, intron 4 of 4)	3848	FBgn0263396	FBgn0263396	FBtr0309094						NA
ManzF3Ctrl_REP2.mLb.clN_peak_4725	chr2R	9928239	9928354	+	17	NA	intron (FBgn0011656, intron 1 of 10)	-intron (FBgn0011656, intron 1 of 10)	1319	FBgn0011656	FBgn0011656	FBtr0330708						NA
ManzF3Ctrl_REP2.mLb.clN_peak_17548	chr4	932973	933408	+	17	NA	Intergenic	Intergenic	-2475	FBgn0023213	FBgn0023213	FBtr0112904						NA
ManzF3Ctrl_REP2.mLb.clN_peak_912	chr2L	5807011	5808224	+	17	NA	exon (FBgn0031741, exon 3 of 6)	-exon (FBgn0031741, exon 3 of 6)	-2085	FBgn0265786	FBgn0265786	FBtr0342610						NA
ManzF3Ctrl_REP2.mLb.clN_peak_7812	chr2R	23311078	23311190	+	17	NA	Intergenic	Intergenic	-1318	FBgn0034842	FBgn0034842	FBtr0072045						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10173	chr3L	10824343	10824572	+	17	NA	promoter-TSS (FBgn0266781)	-promoter-TSS (FBgn0266781)	-687	FBgn0266781	FBgn0266781	FBtr0345407						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2184	chr2L	14051482	14051720	+	17	NA	intron (FBgn0028875, intron 2 of 13)	-intron (FBgn0028875, intron 2 of 13)	4019	FBgn0260011	FBgn0260011	FBtr0080592						NA
ManzF3Ctrl_REP2.mLb.clN_peak_20527	chrX	14927964	14928214	+	17	NA	exon (FBgn0052591, exon 1 of 1)	-exon (FBgn0052591, exon 1 of 1)	855	FBgn0052591	FBgn0052591	FBtr0343378						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10163	chr3L	10767644	10767981	+	17	NA	Intergenic	Intergenic	-4113	FBgn0262890	FBgn0262890	FBtr0334743						NA
ManzF3Ctrl_REP2.mLb.clN_peak_12935	chr3R	6034265	6034868	+	17	NA	Intergenic	Intergenic	3806	FBgn0267941	FBgn0267941	FBtr0347516						NA
ManzF3Ctrl_REP2.mLb.clN_peak_391	chr2L	2457841	2457985	+	17	NA	exon (FBgn0000490, exon 3 of 3)	-exon (FBgn0000490, exon 3 of 3)	2131	FBgn0012017	FBgn0012017	FBtr0089299						NA
ManzF3Ctrl_REP2.mLb.clN_peak_13364	chr3R	8582743	8583075	+	17	NA	intron (FBgn0261929, intron 1 of 6)	-intron (FBgn0261929, intron 1 of 6)	4704	FBgn0261929	FBgn0261929	FBtr0330144						NA
ManzF3Ctrl_REP2.mLb.clN_peak_4641	chr2R	9528327	9528884	+	17	NA	exon (FBgn0259246, exon 11 of 22)	-exon (FBgn0259246, exon 11 of 22)	19530	FBgn0033421	FBgn0033421	FBtr0310031						NA
ManzF3Ctrl_REP2.mLb.clN_peak_19187	chrX	7722573	7722981	+	17	NA	exon (FBgn0022786, exon 2 of 5)	-exon (FBgn0022786, exon 2 of 5)	658	FBgn0022786	FBgn0022786	FBtr0071070						NA
ManzF3Ctrl_REP2.mLb.clN_peak_7440	chr2R	21677563	21678277	+	17	NA	intron (FBgn0050263, intron 2 of 8)	-intron (FBgn0050263, intron 3 of 9)	-4316	FBgn0050263	FBgn0050263	FBtr0347185						NA
ManzF3Ctrl_REP2.mLb.clN_peak_1024	chr2L	6368600	6369979	+	17	NA	exon (FBgn0031805, exon 1 of 1)	-exon (FBgn0031805, exon 1 of 1)	1407	FBgn0031805	FBgn0031805	FBtr0079253						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2852	chr2L	19715848	19716240	+	17	NA	intron (FBgn0267964, intron 11 of 17)	-intron (FBgn0000464, intron 9 of 16)	-15076	FBgn0005590	FBgn0005590	FBtr0343860						NA
ManzF3Ctrl_REP2.mLb.clN_peak_21205	chrX	18528777	18529105	+	17	NA	promoter-TSS (FBgn0030937)	-promoter-TSS (FBgn0030937)	258	FBgn0030938	FBgn0030938	FBtr0074596						NA
ManzF3Ctrl_REP2.mLb.clN_peak_21551	chrX	20342843	20343174	+	17	NA	Intergenic	Intergenic	-12636	FBgn0031100	FBgn0031100	FBtr0335042						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2697	chr2L	18900392	18901464	+	17	NA	promoter-TSS (FBgn0265952)	-promoter-TSS (FBgn0265952)	-434	FBgn0265952	FBgn0265952	FBtr0342930						NA
ManzF3Ctrl_REP2.mLb.clN_peak_21718	chrX	21450253	21450591	+	17	NA	intron (FBgn0259245, intron 1 of 9)	-intron (FBgn0259245, intron 1 of 9)	7316	FBgn0259245	FBgn0259245	FBtr0299901						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10771	chr3L	14765237	14765393	+	17	NA	exon (FBgn0036446, exon 4 of 4)	-exon (FBgn0036446, exon 4 of 4)	3287	FBgn0036446	FBgn0036446	FBtr0333044						NA
ManzF3Ctrl_REP2.mLb.clN_peak_20701	chrX	15831703	15832089	+	17	NA	exon (FBgn0000319, exon 4 of 7)	-exon (FBgn0000319, exon 4 of 7)	3594	FBgn0000319	FBgn0000319	FBtr0112798						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10037	chr3L	9824992	9826352	+	17	NA	exon (FBgn0264489, exon 4 of 8)	-exon (FBgn0264489, exon 4 of 8)	-1775	FBgn0044048	FBgn0044048	FBtr0472645						NA
ManzF3Ctrl_REP2.mLb.clN_peak_18691	chrX	5181411	5182114	+	17	NA	exon (FBgn0029747, exon 1 of 2)	-exon (FBgn0029747, exon 1 of 2)	607	FBgn0029747	FBgn0029747	FBtr0070759						NA
ManzF3Ctrl_REP2.mLb.clN_peak_14235	chr3R	13768228	13769303	+	17	NA	intron (FBgn0038180, intron 2 of 6)	-intron (FBgn0038180, intron 2 of 6)	1216	FBgn0038180	FBgn0038180	FBtr0082826						NA
ManzF3Ctrl_REP2.mLb.clN_peak_3896	chr2R	6752600	6752787	+	17	NA	exon (FBgn0027066, exon 2 of 8)	-exon (FBgn0027066, exon 2 of 8)	1049	FBgn0027066	FBgn0027066	FBtr0332939						NA
ManzF3Ctrl_REP2.mLb.clN_peak_4368	chr2R	8525539	8525712	+	17	NA	intron (FBgn0050361, intron 1 of 18)	-intron (FBgn0050361, intron 1 of 18)	6669	FBgn0050361	FBgn0050361	FBtr0330608						NA
ManzF3Ctrl_REP2.mLb.clN_peak_12694	chr3R	4994307	4994453	+	17	NA	intron (FBgn0037292, intron 1 of 3)	-intron (FBgn0037292, intron 1 of 3)	-8260	FBgn0263343	FBgn0263343	FBtr0308777						NA
ManzF3Ctrl_REP2.mLb.clN_peak_13281	chr3R	8084048	8085403	+	17	NA	exon (FBgn0037546, exon 4 of 4)	-exon (FBgn0037546, exon 4 of 4)	-2634	FBgn0037547	FBgn0037547	FBtr0339720						NA
ManzF3Ctrl_REP2.mLb.clN_peak_14888	chr3R	17740089	17740373	+	17	NA	exon (FBgn0038541, exon 1 of 5)	-exon (FBgn0038541, exon 1 of 5)	3620	FBgn0038541	FBgn0038541	FBtr0344630						NA
ManzF3Ctrl_REP2.mLb.clN_peak_16033	chr3R	24114640	24115807	+	17	NA	exon (FBgn0039151, exon 1 of 1)	-exon (FBgn0039151, exon 1 of 1)	1099	FBgn0039151	FBgn0039151	FBtr0304157						NA
ManzF3Ctrl_REP2.mLb.clN_peak_5967	chr2R	14923335	14923483	+	17	NA	intron (FBgn0027596, intron 2 of 11)	-intron (FBgn0027596, intron 2 of 11)	-10106	FBgn0040747	FBgn0040747	FBtr0087406						NA
ManzF3Ctrl_REP2.mLb.clN_peak_13028	chr3R	6457445	6457940	+	17	NA	exon (FBgn0037446, exon 2 of 4)	-exon (FBgn0037446, exon 2 of 4)	604	FBgn0037446	FBgn0037446	FBtr0330191						NA
ManzF3Ctrl_REP2.mLb.clN_peak_9516	chr3L	7251120	7252224	+	17	NA	exon (FBgn0263447, exon 3 of 3)	-exon (FBgn0263447, exon 3 of 3)	1032	FBgn0263447	FBgn0263447	FBtr0309297						NA
ManzF3Ctrl_REP2.mLb.clN_peak_6464	chr2R	17125631	17125947	+	17	NA	TTS (FBgn0034196)	-TTS (FBgn0034196)	1025	FBgn0000078	FBgn0000078	FBtr0086983						NA
ManzF3Ctrl_REP2.mLb.clN_peak_12314	chr3L	23463725	23464507	+	17	NA	Intergenic	Intergenic	-91809	FBgn0250816	FBgn0250816	FBtr0299882						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10059	chr3L	9903229	9903641	+	17	NA	TTS (FBgn0036059)	-TTS (FBgn0036059)	4194	FBgn0036059	FBgn0036059	FBtr0076344						NA
ManzF3Ctrl_REP2.mLb.clN_peak_9522	chr3L	7312889	7313080	+	17	NA	promoter-TSS (FBgn0035756)	-promoter-TSS (FBgn0035756)	-88	FBgn0035756	FBgn0035756	FBtr0333368						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2044	chr2L	13159439	13159832	+	17	NA	promoter-TSS (FBgn0032473)	-promoter-TSS (FBgn0032473)	825	FBgn0028410	FBgn0028410	FBtr0080432						NA
ManzF3Ctrl_REP2.mLb.clN_peak_16436	chr3R	26528876	26529217	+	17	NA	intron (FBgn0039431, intron 2 of 10)	-intron (FBgn0039431, intron 2 of 10)	6171	FBgn0039431	FBgn0039431	FBtr0302210						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2419	chr2L	16260289	16261090	+	17	NA	exon (FBgn0002673, exon 2 of 2)	-exon (FBgn0002673, exon 2 of 2)	1188	FBgn0002673	FBgn0002673	FBtr0331445						NA
